verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
suggest,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Paul asks: Did Ronald suggest that Danny didn't eat the last cupcake? Question: Does Paul believe that Danny ate the last cupcake?,Paul asks: Did Ronald suggest that Danny didn't eat the last cupcake?,Does Paul believe that Danny didn't eat the last cupcake?,Does Paul believe that Danny ate the last cupcake?,0.5,-0.12976038361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.390625), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.09375), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-19.171875), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.59375)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-19.148438), TopLogprob(token='\n', bytes=[10], logprob=-19.46875), TopLogprob(token='<|end|>', bytes=None, logprob=-20.367188), TopLogprob(token='-', bytes=[45], logprob=-21.476562)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.12976019, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.12976019), TopLogprob(token='50', bytes=[53, 48], logprob=-2.8328853), TopLogprob(token='4', bytes=[52], logprob=-3.9891353), TopLogprob(token='6', bytes=[54], logprob=-4.2703853), TopLogprob(token='45', bytes=[52, 53], logprob=-5.3797603)])]"
think,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Dorothy asks: Does Deborah think that Danny didn't eat the last cupcake? Question: Does Dorothy believe that Danny ate the last cupcake?,Dorothy asks: Does Deborah think that Danny didn't eat the last cupcake?,Does Dorothy believe that Danny didn't eat the last cupcake?,Does Dorothy believe that Danny ate the last cupcake?,0.5,-0.01682797583464,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.0883464e-07), TopLogprob(token='1', bytes=[49], logprob=-14.015626), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.453125), TopLogprob(token='-', bytes=[45], logprob=-19.46875), TopLogprob(token='.', bytes=[46], logprob=-19.75)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.21875), TopLogprob(token='<|end|>', bytes=None, logprob=-18.945312), TopLogprob(token='\n', bytes=[10], logprob=-20.210938), TopLogprob(token='-', bytes=[45], logprob=-21.117188)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.016827067, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.016827067), TopLogprob(token='50', bytes=[53, 48], logprob=-4.188702), TopLogprob(token='6', bytes=[54], logprob=-7.094952), TopLogprob(token='4', bytes=[52], logprob=-9.001202), TopLogprob(token='7', bytes=[55], logprob=-9.219952)])]"
acknowledge,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Christopher asks: Did Melissa acknowledge that Grace didn't visit her sister? Question: Does Christopher believe that Grace visited her sister?,Christopher asks: Did Melissa acknowledge that Grace didn't visit her sister?,Does Christopher believe that Grace didn't visit her sister?,Does Christopher believe that Grace visited her sister?,0.25,-1.13896290883464,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.966621), TopLogprob(token='-', bytes=[45], logprob=-20.155918), TopLogprob(token='No', bytes=[78, 111], logprob=-20.441578), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-20.564774)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.0883464e-07), TopLogprob(token='<|end|>', bytes=None, logprob=-14.069787), TopLogprob(token=',', bytes=[44], logprob=-20.971508), TopLogprob(token='\n', bytes=[10], logprob=-21.026268), TopLogprob(token='<|end|>', bytes=None, logprob=-23.099108)]), ChatCompletionTokenLogprob(token='25', bytes=[50, 53], logprob=-1.138962, top_logprobs=[TopLogprob(token='25', bytes=[50, 53], logprob=-1.138962), TopLogprob(token='2', bytes=[50], logprob=-1.2187903), TopLogprob(token='1', bytes=[49], logprob=-2.0891364), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5912879), TopLogprob(token='3', bytes=[51], logprob=-2.9307978)])]"
admit,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Tyler asks: Did Carol admit that Grace didn't visit her sister? Question: Does Tyler believe that Grace visited her sister?,Tyler asks: Did Carol admit that Grace didn't visit her sister?,Does Tyler believe that Grace didn't visit her sister?,Does Tyler believe that Grace visited her sister?,0.25,-1.2614652,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.588446), TopLogprob(token='-', bytes=[45], logprob=-19.684547), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-20.281696), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.308838)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.554684), TopLogprob(token='<|end|>', bytes=None, logprob=-18.949202), TopLogprob(token='\n', bytes=[10], logprob=-19.390844), TopLogprob(token=' .', bytes=[32, 46], logprob=-22.686472)]), ChatCompletionTokenLogprob(token='25', bytes=[50, 53], logprob=-1.2614652, top_logprobs=[TopLogprob(token='25', bytes=[50, 53], logprob=-1.2614652), TopLogprob(token='3', bytes=[51], logprob=-1.4771215), TopLogprob(token='35', bytes=[51, 53], logprob=-2.0854282), TopLogprob(token='4', bytes=[52], logprob=-2.2635384), TopLogprob(token='30', bytes=[51, 48], logprob=-2.6708183)])]"
announce,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Nancy asks: Did Carol announce that Grace didn't visit her sister? Question: Does Nancy believe that Grace visited her sister?,Nancy asks: Did Carol announce that Grace didn't visit her sister?,Does Nancy believe that Grace didn't visit her sister?,Does Nancy believe that Grace visited her sister?,0.5,-1.23650231281633,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='1', bytes=[49], logprob=-15.436947), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.3181), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-19.610836), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-19.625973)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.015795), TopLogprob(token=',', bytes=[44], logprob=-19.873749), TopLogprob(token='\n', bytes=[10], logprob=-20.688145), TopLogprob(token='-', bytes=[45], logprob=-22.877869)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.236502, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.236502), TopLogprob(token='4', bytes=[52], logprob=-1.9117473), TopLogprob(token='3', bytes=[51], logprob=-2.4227624), TopLogprob(token='6', bytes=[54], logprob=-2.7282033), TopLogprob(token='25', bytes=[50, 53], logprob=-2.740521)])]"
annoyed,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Steven asks: Is Amanda annoyed that Grace didn't visit her sister? Question: Does Steven believe that Grace visited her sister?,Steven asks: Is Amanda annoyed that Grace didn't visit her sister?,Does Steven believe that Grace didn't visit her sister?,Does Steven believe that Grace visited her sister?,0.01,-0.550324460534,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.7120534e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.7120534e-05), TopLogprob(token='1', bytes=[49], logprob=-11.031076), TopLogprob(token='No', bytes=[78, 111], logprob=-13.941484), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-18.863245), TopLogprob(token=' ', bytes=[32], logprob=-18.969553)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.07374681, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.07374681), TopLogprob(token='<|end|>', bytes=None, logprob=-2.6439335), TopLogprob(token='\n', bytes=[10], logprob=-11.338346), TopLogprob(token='<|end|>', bytes=None, logprob=-18.305866), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-21.967207)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.47656053, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.47656053), TopLogprob(token='1', bytes=[49], logprob=-1.7865753), TopLogprob(token='00', bytes=[48, 48], logprob=-2.8620567), TopLogprob(token='2', bytes=[50], logprob=-2.9729786), TopLogprob(token='0', bytes=[48], logprob=-4.0875053)])]"
right,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: George asks: Is Amanda right that Grace didn't visit her sister? Question: Does George believe that Grace visited her sister?,George asks: Is Amanda right that Grace didn't visit her sister?,Does George believe that Grace didn't visit her sister?,Does George believe that Grace visited her sister?,0.5,-0.9556165,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.052689), TopLogprob(token='-', bytes=[45], logprob=-19.633017), TopLogprob(token='.', bytes=[46], logprob=-20.040562), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.155464)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.974594), TopLogprob(token='\n', bytes=[10], logprob=-18.876743), TopLogprob(token='<|end|>', bytes=None, logprob=-19.39183), TopLogprob(token='-', bytes=[45], logprob=-21.236523)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.9556165, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.9556165), TopLogprob(token='4', bytes=[52], logprob=-1.5249066), TopLogprob(token='3', bytes=[51], logprob=-2.5131154), TopLogprob(token='25', bytes=[50, 53], logprob=-2.794745), TopLogprob(token='35', bytes=[51, 53], logprob=-3.0889401)])]"
confess,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Edward asks: Did Jonathan confess that Grace didn't visit her sister? Question: Does Edward believe that Grace visited her sister?,Edward asks: Did Jonathan confess that Grace didn't visit her sister?,Does Edward believe that Grace didn't visit her sister?,Does Edward believe that Grace visited her sister?,0.25,-1.41930195122365,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-16.9658), TopLogprob(token='-', bytes=[45], logprob=-19.962402), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.165726), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-20.316505)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.5122365e-07), TopLogprob(token='<|end|>', bytes=None, logprob=-14.681825), TopLogprob(token='\n', bytes=[10], logprob=-21.834057), TopLogprob(token=',', bytes=[44], logprob=-22.016392), TopLogprob(token='<|end|>', bytes=None, logprob=-24.31201)]), ChatCompletionTokenLogprob(token='25', bytes=[50, 53], logprob=-1.4193014, top_logprobs=[TopLogprob(token='25', bytes=[50, 53], logprob=-1.4193014), TopLogprob(token='3', bytes=[51], logprob=-1.8857149), TopLogprob(token='2', bytes=[50], logprob=-1.971618), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6197848), TopLogprob(token='4', bytes=[52], logprob=-2.7729983)])]"
confirm,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Betty asks: Did Jacob confirm that Grace didn't visit her sister? Question: Does Betty believe that Grace visited her sister?,Betty asks: Did Jacob confirm that Grace didn't visit her sister?,Does Betty believe that Grace didn't visit her sister?,Does Betty believe that Grace visited her sister?,0.25,-1.2766378,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.398043), TopLogprob(token='-', bytes=[45], logprob=-20.167414), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.595356), TopLogprob(token='.', bytes=[46], logprob=-20.666767)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.518244), TopLogprob(token='\n', bytes=[10], logprob=-19.261803), TopLogprob(token=',', bytes=[44], logprob=-19.332033), TopLogprob(token='<|end|>', bytes=None, logprob=-23.073334)]), ChatCompletionTokenLogprob(token='25', bytes=[50, 53], logprob=-1.2766378, top_logprobs=[TopLogprob(token='25', bytes=[50, 53], logprob=-1.2766378), TopLogprob(token='3', bytes=[51], logprob=-1.3216074), TopLogprob(token='2', bytes=[50], logprob=-2.1492326), TopLogprob(token='30', bytes=[51, 48], logprob=-2.2640207), TopLogprob(token='35', bytes=[51, 53], logprob=-2.9134347)])]"
demonstrate,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Dorothy asks: Did Melissa demonstrate that Grace didn't visit her sister? Question: Does Dorothy believe that Grace visited her sister?,Dorothy asks: Did Melissa demonstrate that Grace didn't visit her sister?,Does Dorothy believe that Grace didn't visit her sister?,Does Dorothy believe that Grace visited her sister?,0.5,-0.90555556361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.766798), TopLogprob(token='-', bytes=[45], logprob=-19.462189), TopLogprob(token='.', bytes=[46], logprob=-20.125679), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.240242)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.15519), TopLogprob(token=',', bytes=[44], logprob=-18.50753), TopLogprob(token='\n', bytes=[10], logprob=-18.84768), TopLogprob(token='-', bytes=[45], logprob=-21.892653)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.90555537, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.90555537), TopLogprob(token='4', bytes=[52], logprob=-1.9589115), TopLogprob(token='6', bytes=[54], logprob=-2.1280246), TopLogprob(token='3', bytes=[51], logprob=-2.944715), TopLogprob(token='7', bytes=[55], logprob=-3.1457915)])]"
discover,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Brian asks: Did Timothy discover that Grace didn't visit her sister? Question: Does Brian believe that Grace visited her sister?,Brian asks: Did Timothy discover that Grace didn't visit her sister?,Does Brian believe that Grace didn't visit her sister?,Does Brian believe that Grace visited her sister?,0.4,-1.53700989361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.323713), TopLogprob(token='-', bytes=[45], logprob=-19.831652), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-19.852947), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.902107)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-1.9361265e-07), TopLogprob(token='<|end|>', bytes=None, logprob=-15.910645), TopLogprob(token=',', bytes=[44], logprob=-20.31129), TopLogprob(token='\n', bytes=[10], logprob=-20.639118), TopLogprob(token='<|end|>', bytes=None, logprob=-23.60107)]), ChatCompletionTokenLogprob(token='4', bytes=[52], logprob=-1.5370097, top_logprobs=[TopLogprob(token='4', bytes=[52], logprob=-1.5370097), TopLogprob(token='5', bytes=[53], logprob=-1.8680873), TopLogprob(token='3', bytes=[51], logprob=-1.9098582), TopLogprob(token='25', bytes=[50, 53], logprob=-1.93016), TopLogprob(token='30', bytes=[51, 48], logprob=-2.6824412)])]"
establish,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Lisa asks: Did Ryan establish that Grace didn't visit her sister? Question: Does Lisa believe that Grace visited her sister?,Lisa asks: Did Ryan establish that Grace didn't visit her sister?,Does Lisa believe that Grace didn't visit her sister?,Does Lisa believe that Grace visited her sister?,0.3,-1.6698829936126498,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.501995), TopLogprob(token='-', bytes=[45], logprob=-19.649593), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.026777), TopLogprob(token='.', bytes=[46], logprob=-20.17189)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.860176), TopLogprob(token='\n', bytes=[10], logprob=-17.964329), TopLogprob(token='<|end|>', bytes=None, logprob=-18.448341), TopLogprob(token='-', bytes=[45], logprob=-21.606468)]), ChatCompletionTokenLogprob(token='3', bytes=[51], logprob=-1.6698828, top_logprobs=[TopLogprob(token='3', bytes=[51], logprob=-1.6698828), TopLogprob(token='4', bytes=[52], logprob=-1.7652006), TopLogprob(token='25', bytes=[50, 53], logprob=-1.9195356), TopLogprob(token='35', bytes=[51, 53], logprob=-2.2747583), TopLogprob(token='6', bytes=[54], logprob=-2.788415)])]"
hear,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Steven asks: Did Jason hear that Grace didn't visit her sister? Question: Does Steven believe that Grace visited her sister?,Steven asks: Did Jason hear that Grace didn't visit her sister?,Does Steven believe that Grace didn't visit her sister?,Does Steven believe that Grace visited her sister?,0.1,-1.0986310914985,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-18.109375), TopLogprob(token='No', bytes=[78, 111], logprob=-19.640625), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-20.265625), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.53125)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.4914985e-06, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.4914985e-06), TopLogprob(token='<|end|>', bytes=None, logprob=-11.578135), TopLogprob(token='\n', bytes=[10], logprob=-21.890635), TopLogprob(token='<|end|>', bytes=None, logprob=-23.484385), TopLogprob(token=',', bytes=[44], logprob=-23.546885)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.0986216, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.0986216), TopLogprob(token='2', bytes=[50], logprob=-1.1767466), TopLogprob(token='25', bytes=[50, 53], logprob=-2.1142466), TopLogprob(token='20', bytes=[50, 48], logprob=-2.4736216), TopLogprob(token='15', bytes=[49, 53], logprob=-3.1142466)])]"
inform,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Kevin asks: Did Amanda inform Jane that Grace didn't visit her sister? Question: Does Kevin believe that Grace visited her sister?,Kevin asks: Did Amanda inform Jane that Grace didn't visit her sister?,Does Kevin believe that Grace didn't visit her sister?,Does Kevin believe that Grace visited her sister?,0.25,-1.66423726823265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.995869), TopLogprob(token='No', bytes=[78, 111], logprob=-19.448181), TopLogprob(token='-', bytes=[45], logprob=-19.79625), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.002085)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.297462e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.297462e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.320748), TopLogprob(token='\n', bytes=[10], logprob=-20.835676), TopLogprob(token='<|end|>', bytes=None, logprob=-22.567007), TopLogprob(token=',', bytes=[44], logprob=-22.571516)]), ChatCompletionTokenLogprob(token='25', bytes=[50, 53], logprob=-1.6642041, top_logprobs=[TopLogprob(token='25', bytes=[50, 53], logprob=-1.6642041), TopLogprob(token='2', bytes=[50], logprob=-1.6927953), TopLogprob(token='3', bytes=[51], logprob=-1.8441434), TopLogprob(token='5', bytes=[53], logprob=-1.9822202), TopLogprob(token='1', bytes=[49], logprob=-2.473309)])]"
know,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Steven asks: Does Melissa know that Grace didn't visit her sister? Question: Does Steven believe that Grace visited her sister?,Steven asks: Does Melissa know that Grace didn't visit her sister?,Does Steven believe that Grace didn't visit her sister?,Does Steven believe that Grace visited her sister?,0.1,-0.7003242440999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.26291), TopLogprob(token='No', bytes=[78, 111], logprob=-18.5714), TopLogprob(token='-', bytes=[45], logprob=-20.13995), TopLogprob(token='00', bytes=[48, 48], logprob=-20.809937)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0010205441, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0010205441), TopLogprob(token='<|end|>', bytes=None, logprob=-6.888033), TopLogprob(token='\n', bytes=[10], logprob=-18.561743), TopLogprob(token='<|end|>', bytes=None, logprob=-21.367727), TopLogprob(token=',', bytes=[44], logprob=-23.28845)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.6993037, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.6993037), TopLogprob(token='2', bytes=[50], logprob=-1.9379969), TopLogprob(token='10', bytes=[49, 48], logprob=-2.389842), TopLogprob(token='05', bytes=[48, 53], logprob=-2.397235), TopLogprob(token='20', bytes=[50, 48], logprob=-3.0261774)])]"
pretend,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Donna asks: Did Emily pretend that Grace didn't visit her sister? Question: Does Donna believe that Grace visited her sister?,Donna asks: Did Emily pretend that Grace didn't visit her sister?,Does Donna believe that Grace didn't visit her sister?,Does Donna believe that Grace visited her sister?,0.5,-0.310645052386,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.2352386e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.2352386e-05), TopLogprob(token='1', bytes=[49], logprob=-11.312512), TopLogprob(token='-', bytes=[45], logprob=-18.546886), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.570324), TopLogprob(token='.', bytes=[46], logprob=-19.304699)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.140625), TopLogprob(token=',', bytes=[44], logprob=-18.484375), TopLogprob(token='\n', bytes=[10], logprob=-19.390625), TopLogprob(token='-', bytes=[45], logprob=-21.898438)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.3106327, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.3106327), TopLogprob(token='50', bytes=[53, 48], logprob=-1.9200077), TopLogprob(token='6', bytes=[54], logprob=-3.1075077), TopLogprob(token='75', bytes=[55, 53], logprob=-4.1543827), TopLogprob(token='7', bytes=[55], logprob=-4.5293827)])]"
prove,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Steven asks: Did Timothy prove that Grace didn't visit her sister? Question: Does Steven believe that Grace visited her sister?,Steven asks: Did Timothy prove that Grace didn't visit her sister?,Does Steven believe that Grace didn't visit her sister?,Does Steven believe that Grace visited her sister?,0.5,-0.59971744,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.3125), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.078125), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-19.375), TopLogprob(token='-', bytes=[45], logprob=-19.46875)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.476562), TopLogprob(token='\n', bytes=[10], logprob=-19.445312), TopLogprob(token='<|end|>', bytes=None, logprob=-21.03125), TopLogprob(token='<|end|>', bytes=None, logprob=-21.078125)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.59971744, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.59971744), TopLogprob(token='4', bytes=[52], logprob=-2.2090924), TopLogprob(token='6', bytes=[54], logprob=-2.2090924), TopLogprob(token='50', bytes=[53, 48], logprob=-2.7247174), TopLogprob(token='40', bytes=[52, 48], logprob=-3.8028424)])]"
reveal,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Daniel asks: Did Timothy reveal that Grace didn't visit her sister? Question: Does Daniel believe that Grace visited her sister?,Daniel asks: Did Timothy reveal that Grace didn't visit her sister?,Does Daniel believe that Grace didn't visit her sister?,Does Daniel believe that Grace visited her sister?,0.4,-1.816534,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.771397), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-19.633831), TopLogprob(token='-', bytes=[45], logprob=-19.771248), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.832453)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-16.87976), TopLogprob(token=',', bytes=[44], logprob=-20.150888), TopLogprob(token='\n', bytes=[10], logprob=-20.55811), TopLogprob(token='-', bytes=[45], logprob=-23.468754)]), ChatCompletionTokenLogprob(token='4', bytes=[52], logprob=-1.816534, top_logprobs=[TopLogprob(token='4', bytes=[52], logprob=-1.816534), TopLogprob(token='25', bytes=[50, 53], logprob=-1.9094429), TopLogprob(token='5', bytes=[53], logprob=-1.9365673), TopLogprob(token='3', bytes=[51], logprob=-2.2225552), TopLogprob(token='6', bytes=[54], logprob=-2.2959156)])]"
