verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
know,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: George asks: Does Gary know that Danny didn't eat the last cupcake? Question: Is George certain that Danny didn't eat the last cupcake?,George asks: Does Gary know that Danny didn't eat the last cupcake?,Is George certain that Danny didn't eat the last cupcake?,Is George certain that Danny ate the last cupcake?,0.5,-0.08215390756,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0018919838, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0018919838), TopLogprob(token='1', bytes=[49], logprob=-6.2752), TopLogprob(token='No', bytes=[78, 111], logprob=-11.829548), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.583477), TopLogprob(token='-', bytes=[45], logprob=-18.736475)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.705376e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.705376e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.772152), TopLogprob(token='<|end|>', bytes=None, logprob=-21.017817), TopLogprob(token='\n', bytes=[10], logprob=-21.953396), TopLogprob(token=',', bytes=[44], logprob=-24.168396)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.08020487, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.08020487), TopLogprob(token='50', bytes=[53, 48], logprob=-2.7055082), TopLogprob(token='99', bytes=[57, 57], logprob=-6.0092783), TopLogprob(token='9', bytes=[57], logprob=-6.613), TopLogprob(token='01', bytes=[48, 49], logprob=-6.9074907)])]"
pretend,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Kevin asks: Did Gary pretend that Danny didn't eat the last cupcake? Question: Is Kevin certain that Danny didn't eat the last cupcake?,Kevin asks: Did Gary pretend that Danny didn't eat the last cupcake?,Is Kevin certain that Danny didn't eat the last cupcake?,Is Kevin certain that Danny ate the last cupcake?,0.5,-0.07210136322365,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-14.493197), TopLogprob(token='No', bytes=[78, 111], logprob=-17.50612), TopLogprob(token='-', bytes=[45], logprob=-19.56673), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-20.238596)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.009225072, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.009225072), TopLogprob(token='<|end|>', bytes=None, logprob=-4.6904497), TopLogprob(token='<|end|>', bytes=None, logprob=-18.186277), TopLogprob(token='\n', bytes=[10], logprob=-19.025862), TopLogprob(token='\x1d', bytes=[29], logprob=-23.476263)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.06287574, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.06287574), TopLogprob(token='50', bytes=[53, 48], logprob=-3.361452), TopLogprob(token='01', bytes=[48, 49], logprob=-5.1555004), TopLogprob(token='4', bytes=[52], logprob=-5.449087), TopLogprob(token='3', bytes=[51], logprob=-6.1988544)])]"
prove,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Kevin asks: Did Eric prove that Danny didn't eat the last cupcake? Question: Is Kevin certain that Danny didn't eat the last cupcake?,Kevin asks: Did Eric prove that Danny didn't eat the last cupcake?,Is Kevin certain that Danny didn't eat the last cupcake?,Is Kevin certain that Danny ate the last cupcake?,0.5,-0.10988319661265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.311804), TopLogprob(token='No', bytes=[78, 111], logprob=-18.246075), TopLogprob(token=' ', bytes=[32], logprob=-20.04861), TopLogprob(token='-', bytes=[45], logprob=-20.367373)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.013894443, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.013894443), TopLogprob(token='<|end|>', bytes=None, logprob=-4.283212), TopLogprob(token='\n', bytes=[10], logprob=-17.955376), TopLogprob(token='<|end|>', bytes=None, logprob=-18.210623), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-23.147837)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.09598856, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.09598856), TopLogprob(token='50', bytes=[53, 48], logprob=-3.5617764), TopLogprob(token='4', bytes=[52], logprob=-4.479976), TopLogprob(token='3', bytes=[51], logprob=-4.8771434), TopLogprob(token='01', bytes=[48, 49], logprob=-5.0572352)])]"
reveal,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Steven asks: Did Jason reveal that Danny didn't eat the last cupcake? Question: Is Steven certain that Danny didn't eat the last cupcake?,Steven asks: Did Jason reveal that Danny didn't eat the last cupcake?,Is Steven certain that Danny didn't eat the last cupcake?,Is Steven certain that Danny ate the last cupcake?,0.5,-0.08104172483463999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.0883464e-07), TopLogprob(token='1', bytes=[49], logprob=-14.218316), TopLogprob(token='No', bytes=[78, 111], logprob=-16.605244), TopLogprob(token='Steven', bytes=[83, 116, 101, 118, 101, 110], logprob=-18.414623), TopLogprob(token='-', bytes=[45], logprob=-19.73565)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.03636411, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.03636411), TopLogprob(token='<|end|>', bytes=None, logprob=-3.3323045), TopLogprob(token='\n', bytes=[10], logprob=-16.998928), TopLogprob(token='<|end|>', bytes=None, logprob=-17.445639), TopLogprob(token='<|end|>', bytes=None, logprob=-22.682444)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.044676706, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.044676706), TopLogprob(token='50', bytes=[53, 48], logprob=-3.7066069), TopLogprob(token='4', bytes=[52], logprob=-5.145812), TopLogprob(token='3', bytes=[51], logprob=-6.0965204), TopLogprob(token='01', bytes=[48, 49], logprob=-6.3476934)])]"
say,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Betty asks: Did Laura say that Danny didn't eat the last cupcake? Question: Is Betty certain that Danny didn't eat the last cupcake?,Betty asks: Did Laura say that Danny didn't eat the last cupcake?,Is Betty certain that Danny didn't eat the last cupcake?,Is Betty certain that Danny ate the last cupcake?,0.5,-0.166570969,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.091667), TopLogprob(token='No', bytes=[78, 111], logprob=-18.60962), TopLogprob(token='-', bytes=[45], logprob=-20.707298), TopLogprob(token=' ', bytes=[32], logprob=-20.925816)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.055428073, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.055428073), TopLogprob(token='<|end|>', bytes=None, logprob=-2.920258), TopLogprob(token='\n', bytes=[10], logprob=-16.574213), TopLogprob(token='<|end|>', bytes=None, logprob=-17.53492), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-23.013334)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.111142896, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.111142896), TopLogprob(token='50', bytes=[53, 48], logprob=-3.8217466), TopLogprob(token='01', bytes=[48, 49], logprob=-4.1521473), TopLogprob(token='4', bytes=[52], logprob=-4.1808567), TopLogprob(token='3', bytes=[51], logprob=-4.261345)])]"
see,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Donna asks: Did Laura see that Danny didn't eat the last cupcake? Question: Is Donna certain that Danny didn't eat the last cupcake?,Donna asks: Did Laura see that Danny didn't eat the last cupcake?,Is Donna certain that Danny didn't eat the last cupcake?,Is Donna certain that Danny ate the last cupcake?,0.5,-0.039932575741,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.365741e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.365741e-06), TopLogprob(token='1', bytes=[49], logprob=-12.532937), TopLogprob(token='No', bytes=[78, 111], logprob=-14.2153635), TopLogprob(token=' ', bytes=[32], logprob=-20.467974), TopLogprob(token='-', bytes=[45], logprob=-20.502472)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.012813694, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.012813694), TopLogprob(token='<|end|>', bytes=None, logprob=-4.3636513), TopLogprob(token='\n', bytes=[10], logprob=-16.673784), TopLogprob(token='<|end|>', bytes=None, logprob=-18.675026), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.938515)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.027114516, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.027114516), TopLogprob(token='50', bytes=[53, 48], logprob=-4.285047), TopLogprob(token='4', bytes=[52], logprob=-5.292558), TopLogprob(token='6', bytes=[54], logprob=-6.1299434), TopLogprob(token='01', bytes=[48, 49], logprob=-6.5177493)])]"
suggest,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Scott asks: Did Ronald suggest that Danny didn't eat the last cupcake? Question: Is Scott certain that Danny didn't eat the last cupcake?,Scott asks: Did Ronald suggest that Danny didn't eat the last cupcake?,Is Scott certain that Danny didn't eat the last cupcake?,Is Scott certain that Danny ate the last cupcake?,0.5,-0.29196948361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-16.552715), TopLogprob(token='No', bytes=[78, 111], logprob=-17.684572), TopLogprob(token='-', bytes=[45], logprob=-20.001228), TopLogprob(token=' ', bytes=[32], logprob=-20.830261)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.03484466, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.03484466), TopLogprob(token='<|end|>', bytes=None, logprob=-3.3742306), TopLogprob(token='\n', bytes=[10], logprob=-17.861563), TopLogprob(token='<|end|>', bytes=None, logprob=-18.1214), TopLogprob(token='\x1d', bytes=[29], logprob=-23.050957)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.25712463, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.25712463), TopLogprob(token='50', bytes=[53, 48], logprob=-3.2753055), TopLogprob(token='3', bytes=[51], logprob=-3.3907173), TopLogprob(token='4', bytes=[52], logprob=-3.585677), TopLogprob(token='35', bytes=[51, 53], logprob=-3.7896945)])]"
think,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Donna asks: Does Melissa think that Danny didn't eat the last cupcake? Question: Is Donna certain that Danny didn't eat the last cupcake?,Donna asks: Does Melissa think that Danny didn't eat the last cupcake?,Is Donna certain that Danny didn't eat the last cupcake?,Is Donna certain that Danny ate the last cupcake?,0.5,-0.40922306,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.229683), TopLogprob(token='No', bytes=[78, 111], logprob=-18.192554), TopLogprob(token='-', bytes=[45], logprob=-19.957432), TopLogprob(token=' ', bytes=[32], logprob=-20.156734)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.3167324, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.3167324), TopLogprob(token='<|end|>', bytes=None, logprob=-1.3038883), TopLogprob(token='\n', bytes=[10], logprob=-15.865707), TopLogprob(token='<|end|>', bytes=None, logprob=-18.491999), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-22.37246)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.09249066, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.09249066), TopLogprob(token='01', bytes=[48, 49], logprob=-3.4205565), TopLogprob(token='50', bytes=[53, 48], logprob=-3.926309), TopLogprob(token='3', bytes=[51], logprob=-5.3171954), TopLogprob(token='4', bytes=[52], logprob=-5.547214)])]"
polar,not_p,low_prior,Danny,Danny is a diabetic.,Fact: Danny is a diabetic. Sentence: Christopher asks: Did Danny eat the last cupcake? Question: Is Christopher certain that Danny didn't eat the last cupcake?,Christopher asks: Did Danny eat the last cupcake?,Is Christopher certain that Danny didn't eat the last cupcake?,,0.5,-0.0923801895,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=0.0, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=0.0), TopLogprob(token='1', bytes=[49], logprob=-17.32211), TopLogprob(token='No', bytes=[78, 111], logprob=-18.594353), TopLogprob(token=' ', bytes=[32], logprob=-20.129618), TopLogprob(token='-', bytes=[45], logprob=-20.28923)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0013122595, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0013122595), TopLogprob(token='<|end|>', bytes=None, logprob=-6.636711), TopLogprob(token='<|end|>', bytes=None, logprob=-20.04488), TopLogprob(token='\n', bytes=[10], logprob=-20.185534), TopLogprob(token=',', bytes=[44], logprob=-23.469067)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.09106793, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.09106793), TopLogprob(token='50', bytes=[53, 48], logprob=-2.7113416), TopLogprob(token='00', bytes=[48, 48], logprob=-5.433521), TopLogprob(token='01', bytes=[48, 49], logprob=-5.498508), TopLogprob(token='4', bytes=[52], logprob=-6.076715)])]"
acknowledge,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Larry asks: Did Sharon acknowledge that Grace didn't visit her sister? Question: Is Larry certain that Grace didn't visit her sister?,Larry asks: Did Sharon acknowledge that Grace didn't visit her sister?,Is Larry certain that Grace didn't visit her sister?,Is Larry certain that Grace visited her sister?,0.5,-0.06913549585999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.473646e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.473646e-05), TopLogprob(token='1', bytes=[49], logprob=-11.149608), TopLogprob(token='No', bytes=[78, 111], logprob=-15.284434), TopLogprob(token='-', bytes=[45], logprob=-19.457668), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.851768)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.22594e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.22594e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.343988), TopLogprob(token='\n', bytes=[10], logprob=-21.80454), TopLogprob(token='<|end|>', bytes=None, logprob=-22.686544), TopLogprob(token=',', bytes=[44], logprob=-24.06167)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0690885, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0690885), TopLogprob(token='50', bytes=[53, 48], logprob=-3.8074899), TopLogprob(token='6', bytes=[54], logprob=-3.9821458), TopLogprob(token='4', bytes=[52], logprob=-5.030789), TopLogprob(token='7', bytes=[55], logprob=-5.4886537)])]"
admit,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Ashley asks: Did Jeffrey admit that Grace didn't visit her sister? Question: Is Ashley certain that Grace didn't visit her sister?,Ashley asks: Did Jeffrey admit that Grace didn't visit her sister?,Is Ashley certain that Grace didn't visit her sister?,Is Ashley certain that Grace visited her sister?,0.5,-0.045002300200999996,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1782583e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1782583e-05), TopLogprob(token='1', bytes=[49], logprob=-10.362945), TopLogprob(token='No', bytes=[78, 111], logprob=-15.891831), TopLogprob(token='-', bytes=[45], logprob=-18.86527), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.365835)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.9411618e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.9411618e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.144769), TopLogprob(token='<|end|>', bytes=None, logprob=-21.328833), TopLogprob(token='\n', bytes=[10], logprob=-21.66782), TopLogprob(token=',', bytes=[44], logprob=-23.468184)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.044931106, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.044931106), TopLogprob(token='6', bytes=[54], logprob=-4.3777823), TopLogprob(token='50', bytes=[53, 48], logprob=-4.7240615), TopLogprob(token='4', bytes=[52], logprob=-5.008861), TopLogprob(token='7', bytes=[55], logprob=-5.7127376)])]"
announce,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Paul asks: Did Ronald announce that Grace didn't visit her sister? Question: Is Paul certain that Grace didn't visit her sister?,Paul asks: Did Ronald announce that Grace didn't visit her sister?,Is Paul certain that Grace didn't visit her sister?,Is Paul certain that Grace visited her sister?,0.5,-0.02842515592,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.3202e-07), TopLogprob(token='1', bytes=[49], logprob=-15.018473), TopLogprob(token='No', bytes=[78, 111], logprob=-17.707924), TopLogprob(token='-', bytes=[45], logprob=-19.170982), TopLogprob(token='.', bytes=[46], logprob=-20.21631)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009093179, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009093179), TopLogprob(token='<|end|>', bytes=None, logprob=-7.0033965), TopLogprob(token='\n', bytes=[10], logprob=-18.496767), TopLogprob(token='<|end|>', bytes=None, logprob=-18.988516), TopLogprob(token=',', bytes=[44], logprob=-22.398909)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.027515406, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.027515406), TopLogprob(token='50', bytes=[53, 48], logprob=-4.297123), TopLogprob(token='4', bytes=[52], logprob=-5.059334), TopLogprob(token='6', bytes=[54], logprob=-6.503475), TopLogprob(token='3', bytes=[51], logprob=-6.8633366)])]"
annoyed,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Tyler asks: Is Emily annoyed that Grace didn't visit her sister? Question: Is Tyler certain that Grace didn't visit her sister?,Tyler asks: Is Emily annoyed that Grace didn't visit her sister?,Is Tyler certain that Grace didn't visit her sister?,Is Tyler certain that Grace visited her sister?,1,-0.0063659856,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0063659856, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0063659856), TopLogprob(token='0', bytes=[48], logprob=-5.0614576), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-11.562934), TopLogprob(token='No', bytes=[78, 111], logprob=-16.912666), TopLogprob(token='yes', bytes=[121, 101, 115], logprob=-18.938839)])]"
right,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Donna asks: Is Ryan right that Grace didn't visit her sister? Question: Is Donna certain that Grace didn't visit her sister?,Donna asks: Is Ryan right that Grace didn't visit her sister?,Is Donna certain that Grace didn't visit her sister?,Is Donna certain that Grace visited her sister?,0.5,-0.01468891431265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.755613), TopLogprob(token='No', bytes=[78, 111], logprob=-18.249327), TopLogprob(token='-', bytes=[45], logprob=-19.624636), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-20.091572)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0011577237, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0011577237), TopLogprob(token='<|end|>', bytes=None, logprob=-6.761919), TopLogprob(token='<|end|>', bytes=None, logprob=-19.588877), TopLogprob(token='\n', bytes=[10], logprob=-20.232662), TopLogprob(token=',', bytes=[44], logprob=-23.44478)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.013530997, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.013530997), TopLogprob(token='50', bytes=[53, 48], logprob=-4.6957517), TopLogprob(token='4', bytes=[52], logprob=-6.4150624), TopLogprob(token='6', bytes=[54], logprob=-7.261185), TopLogprob(token='3', bytes=[51], logprob=-8.0169525)])]"
confess,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Nancy asks: Did Jonathan confess that Grace didn't visit her sister? Question: Is Nancy certain that Grace didn't visit her sister?,Nancy asks: Did Jonathan confess that Grace didn't visit her sister?,Is Nancy certain that Grace didn't visit her sister?,Is Nancy certain that Grace visited her sister?,0.5,-0.023602921463299998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.1273333e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.1273333e-06), TopLogprob(token='1', bytes=[49], logprob=-12.459545), TopLogprob(token='No', bytes=[78, 111], logprob=-15.744682), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.950697), TopLogprob(token='-', bytes=[45], logprob=-19.130264)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00046570413, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00046570413), TopLogprob(token='<|end|>', bytes=None, logprob=-7.672234), TopLogprob(token='\n', bytes=[10], logprob=-18.853317), TopLogprob(token='<|end|>', bytes=None, logprob=-19.6627), TopLogprob(token=',', bytes=[44], logprob=-23.4027)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.02313309, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.02313309), TopLogprob(token='50', bytes=[53, 48], logprob=-4.1306696), TopLogprob(token='4', bytes=[52], logprob=-6.292676), TopLogprob(token='6', bytes=[54], logprob=-6.6340227), TopLogprob(token='01', bytes=[48, 49], logprob=-7.982316)])]"
confirm,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Lisa asks: Did Rebecca confirm that Grace didn't visit her sister? Question: Is Lisa certain that Grace didn't visit her sister?,Lisa asks: Did Rebecca confirm that Grace didn't visit her sister?,Is Lisa certain that Grace didn't visit her sister?,Is Lisa certain that Grace visited her sister?,0.5,-0.05735158933265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.968908), TopLogprob(token='No', bytes=[78, 111], logprob=-18.289852), TopLogprob(token='-', bytes=[45], logprob=-19.407982), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.938637)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00022988072, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00022988072), TopLogprob(token='<|end|>', bytes=None, logprob=-8.378152), TopLogprob(token='\n', bytes=[10], logprob=-19.924704), TopLogprob(token='<|end|>', bytes=None, logprob=-21.253174), TopLogprob(token=',', bytes=[44], logprob=-22.737665)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.057121515, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.057121515), TopLogprob(token='4', bytes=[52], logprob=-3.9253619), TopLogprob(token='50', bytes=[53, 48], logprob=-4.7705326), TopLogprob(token='3', bytes=[51], logprob=-5.16844), TopLogprob(token='45', bytes=[52, 53], logprob=-5.8120975)])]"
demonstrate,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Cynthia asks: Did Ronald demonstrate that Grace didn't visit her sister? Question: Is Cynthia certain that Grace didn't visit her sister?,Cynthia asks: Did Ronald demonstrate that Grace didn't visit her sister?,Is Cynthia certain that Grace didn't visit her sister?,Is Cynthia certain that Grace visited her sister?,0.5,-0.043549249037299995,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.704273e-07), TopLogprob(token='1', bytes=[49], logprob=-14.382783), TopLogprob(token='No', bytes=[78, 111], logprob=-18.389729), TopLogprob(token='-', bytes=[45], logprob=-19.108044), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-19.983198)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00023917861, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00023917861), TopLogprob(token='<|end|>', bytes=None, logprob=-8.338744), TopLogprob(token='<|end|>', bytes=None, logprob=-19.713211), TopLogprob(token='\n', bytes=[10], logprob=-20.120218), TopLogprob(token=',', bytes=[44], logprob=-22.261606)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0433094, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0433094), TopLogprob(token='4', bytes=[52], logprob=-4.294091), TopLogprob(token='50', bytes=[53, 48], logprob=-4.4222116), TopLogprob(token='6', bytes=[54], logprob=-5.0399485), TopLogprob(token='45', bytes=[52, 53], logprob=-6.4656763)])]"
discover,not_p,low_prior,Grace,Grace hates her sister.,Fact: Grace hates her sister. Sentence: Nancy asks: Did Ronald discover that Grace didn't visit her sister? Question: Is Nancy certain that Grace didn't visit her sister?,Nancy asks: Did Ronald discover that Grace didn't visit her sister?,Is Nancy certain that Grace didn't visit her sister?,Is Nancy certain that Grace visited her sister?,0.5,-0.015682734646,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.8550976e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.8550976e-05), TopLogprob(token='1', bytes=[49], logprob=-10.9028425), TopLogprob(token='No', bytes=[78, 111], logprob=-16.5859), TopLogprob(token='-', bytes=[45], logprob=-19.282473), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.725939)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-4.763667e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-4.763667e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.953043), TopLogprob(token='\n', bytes=[10], logprob=-20.045061), TopLogprob(token='<|end|>', bytes=None, logprob=-21.29442), TopLogprob(token=',', bytes=[44], logprob=-24.08541)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.015616547, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.015616547), TopLogprob(token='50', bytes=[53, 48], logprob=-4.430087), TopLogprob(token='6', bytes=[54], logprob=-6.813613), TopLogprob(token='4', bytes=[52], logprob=-7.666934), TopLogprob(token='01', bytes=[48, 49], logprob=-7.723218)])]"
