workerid,proliferate.condition,ah_response,item,object,predicate,prior_condition,prior_fact,prior_rating,question_order,response,rt,slide_number_in_experiment,speaker_response,text,trigger,trigger_class,utterance,error
431,condition1,0.42,charley,,inform,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,27937,22,0.83,,inform_neg,Control,"Did <font color=""red"">Rebecca</font> inform Sam that Charley doesn't speak Spanish?",
431,condition1,0.42,jackson,,think,low_prob,Jackson is obese,0.186013986013986,ah_first,,21233,23,0.78,,think_pos,Critical,"Does <font color=""red"">Jeffrey</font> think that Jackson ran 10 miles?",
431,condition1,0.42,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,21094,24,0.83,,think_pos,Critical,"Does <font color=""red"">Melissa</font> think that Emily bought a car yesterday?",
431,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,28598,25,0.46,,MC,Filler,Were Carl's kids in the garage?,
431,condition1,0.39,josie,,inform,high_prob,Josie loves France,0.73343949044586,ah_first,,22750,26,0.8,,inform_pos,Control,"Did <font color=""red"">Jason</font> inform Sam that Josie went on vacation to France?",
431,condition1,0.45,josh,,say,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,17409,27,0.78,,say_pos,Control,"Did <font color=""red"">Eric</font> say that Josh learned to ride a bike yesterday?",
475,condition1,,,Mary,,,,,,Mary,0,1,,bot_check,,,,
475,condition1,0.44,danny,,say,low_prob,Danny is a diabetic,0.27993006993007,speaker_first,,41292,4,0.14,,say_pos,Control,"Did <font color=""red"">Ronald</font> say that Danny ate the last cupcake?",
475,condition1,0.94,isabella,,inform,low_prob,Isabella is a vegetarian,0.125813953488372,speaker_first,,25075,5,0.86,,inform_neg,Control,"Did <font color=""red"">Timothy</font> inform Sam that Isabella didn't eat a steak on Sunday?",
475,condition1,,emily,,Polar,low_prob,Emily never has any money,0.151655629139073,speaker_first,,12430,6,0.47,,Polar,Critical,Did Emily buy a car yesterday?,
475,condition1,,emma,,Polar,high_prob,Emma is in law school,0.680763888888889,speaker_first,,6870,7,0.55,,Polar,Critical,Did Emma study on Saturday morning?,
475,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,9244,8,0.49,,MC,Filler,Do these muffins have blueberries in them?,
475,condition1,0.9,olivia,,inform,high_prob,Olivia works the third shift,0.664776119402985,speaker_first,,15434,9,0.87,,inform_pos,Control,"Did <font color=""red"">Melissa</font> inform Sam that Olivia sleeps until noon?",
475,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,11683,10,0.51,,MC,Filler,Was Jack playing outside with the kids?,
475,condition1,0.44,julian,,inform,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,11968,11,0.46,,inform_neg,Control,"Did <font color=""red"">Ryan</font> inform Sam that Julian doesn't dance salsa?",
475,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,8369,12,0.46,,MC,Filler,Does Samantha have a new hat?,
475,condition1,0.18,josie,,know,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,23702,13,0.79,,know_neg,Critical,"Does <font color=""red"">Gary</font> know that Josie didn't go on vacation to France?",
475,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,9115,14,0.74,,MC,Filler,Does this pizza have mushrooms on it?,
475,condition1,0.42,jayden,,know,high_prob,Jayden's car is in the shop,0.687794117647059,speaker_first,,15265,15,0.72,,know_neg,Critical,"Does <font color=""red"">Sharon</font> know that Jayden didn't rent a car?",
475,condition1,0.92,charley,,inform,low_prob,Charley lives in Korea,0.277066666666667,speaker_first,,16950,16,0.85,,inform_pos,Control,"Did <font color=""red"">Jonathan</font> inform Sam that Charley speaks Spanish?",
475,condition1,0.92,grace,,say,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,12895,17,0.77,,say_neg,Control,"Did <font color=""red"">Carol</font> say that Grace didn't visit her sister?",
475,condition1,0.53,owen,,think,high_prob,Owen lives in Chicago,0.74648275862069,speaker_first,,25540,18,0.8,,think_neg,Critical,"Does <font color=""red"">Emily</font> think that Owen didn't shovel snow last winter?",
475,condition1,0.52,frank,,think,low_prob,Frank is allergic to cats,0.16965034965035,speaker_first,,13253,19,0.19,,think_pos,Critical,"Does <font color=""red"">Jason</font> think that Frank got a cat?",
475,condition1,0.59,josh,,say,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,19097,20,0.57,,say_neg,Control,"Did <font color=""red"">Eric</font> say that Josh didn't learn to ride a bike yesterday?",
475,condition1,0.74,jackson,,say,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,12615,21,0.66,,say_pos,Control,"Did <font color=""red"">Amanda</font> say that Jackson ran 10 miles?",
475,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,7304,22,0.51,,MC,Filler,Does Ann dance ballet?,
475,condition1,0.84,tony,,know,high_prob,Tony really likes to party with his friends,0.747279411764706,speaker_first,,12879,23,0.71,,know_pos,Critical,"Does <font color=""red"">Jeffrey</font> know that Tony had a drink last night?",
475,condition1,0.56,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,11890,24,0.57,,think_neg,Critical,"Does <font color=""red"">Stephanie</font> think that Mary isn't pregnant?",
475,condition1,0.75,zoe,,think,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,14260,25,0.76,,think_pos,Critical,"Does <font color=""red"">Michelle</font> think that Zoe calculated the tip?",
475,condition1,0.45,jon,,know,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,11900,26,0.85,,know_pos,Critical,"Does <font color=""red"">Laura</font> know that Jon walks to work?",
475,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,7231,27,0.49,,MC,Filler,Were Carl's kids in the garage?,
526,condition1,,,Linda,,,,,,Linda,0,1,,bot_check,,,,
526,condition1,0.98,emma,,inform,high_prob,Emma is in law school,0.680763888888889,speaker_first,,34805,4,0.99,,inform_pos,Control,"Did <font color=""red"">Sharon</font> inform Sam that Emma studied on Saturday morning?",
526,condition1,0.67,jon,,think,high_prob,Jon lives 2 blocks away from work,0.7559375,speaker_first,,12427,5,0,,think_neg,Critical,"Does <font color=""red"">Rebecca</font> think that Jon doesn't walk to work?",
526,condition1,0.75,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,14268,6,0,,think_pos,Critical,"Does <font color=""red"">Stephanie</font> think that Mary is pregnant?",
526,condition1,0.31,josie,,know,high_prob,Josie loves France,0.73343949044586,speaker_first,,14453,7,1,,know_neg,Critical,"Does <font color=""red"">Jeffrey</font> know that Josie didn't go on vacation to France?",
526,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,11276,8,0.5,,MC,Filler,Were Carl's kids in the garage?,
526,condition1,1,danny,,say,low_prob,Danny is a diabetic,0.27993006993007,speaker_first,,20050,9,0.51,,say_neg,Control,"Did <font color=""red"">Eric</font> say that Danny didn't eat the last cupcake?",
526,condition1,0.25,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,12078,10,1,,inform_neg,Control,"Did <font color=""red"">Jacob</font> inform Sam that Owen didn't shovel snow last winter?",
526,condition1,1,jackson,,say,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,10945,11,0.22,,say_pos,Control,"Did <font color=""red"">Jonathan</font> say that Jackson ran 10 miles?",
526,condition1,0.52,grace,,know,high_prob,Grace loves her sister,0.790144927536232,speaker_first,,9890,12,1,,know_pos,Critical,"Does <font color=""red"">Nicholas</font> know that Grace visited her sister?",
526,condition1,0.51,zoe,,know,low_prob,Zoe is 5 years old,0.192108843537415,speaker_first,,12308,13,1,,know_pos,Critical,"Does <font color=""red"">Amanda</font> know that Zoe calculated the tip?",
526,condition1,1,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,8262,14,1,,know_neg,Critical,"Does <font color=""red"">Carol</font> know that Tony didn't have a drink last night?",
526,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,8387,15,0.5,,MC,Filler,Does this pizza have mushrooms on it?,
526,condition1,,jayden,,Polar,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,6751,16,0,,Polar,Critical,Did Jayden rent a car?,
526,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,8345,17,0.5,,MC,Filler,Do these muffins have blueberries in them?,
526,condition1,,charley,,Polar,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,4650,18,1,,Polar,Critical,Does Charley speak Spanish?,
526,condition1,0.51,julian,,say,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,10314,19,0.49,,say_neg,Control,"Did <font color=""red"">Ronald</font> say that Julian doesn't dance salsa?",
526,condition1,1,isabella,,think,low_prob,Isabella is a vegetarian,0.125813953488372,speaker_first,,9779,20,1,,think_neg,Critical,"Does <font color=""red"">Gary</font> think that Isabella didn't eat a steak on Sunday?",
526,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,7167,21,0.49,,MC,Filler,Was Jack playing outside with the kids?,
526,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,6141,22,0.5,,MC,Filler,Does Ann dance ballet?,
526,condition1,0.82,frank,,think,high_prob,Frank has always wanted a pet,0.67972027972028,speaker_first,,8677,23,1,,think_pos,Critical,"Does <font color=""red"">Emily</font> think that Frank got a cat?",
526,condition1,0.51,emily,,inform,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,8525,24,0.5,,inform_neg,Control,"Did <font color=""red"">Deborah</font> inform Sam that Emily didn't buy a car yesterday?",
526,condition1,0.5,josh,,say,low_prob,Josh is a 75-year old man,0.236917293233083,speaker_first,,7190,25,1,,say_pos,Control,"Did <font color=""red"">Michelle</font> say that Josh learned to ride a bike yesterday?",
526,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,9447,26,0.76,,MC,Filler,Does Samantha have a new hat?,
526,condition1,0.69,olivia,,inform,low_prob,Olivia has two small children,0.210592105263158,speaker_first,,12697,27,1,,inform_pos,Control,"Did <font color=""red"">Ryan</font> inform Sam that Olivia sleeps until noon?",
473,condition1,,,Margaret,,,,,,Margaret,0,1,,bot_check,,,,
473,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,44235,4,0.38,,MC,Filler,Do these muffins have blueberries in them?,
473,condition1,0.94,olivia,,inform,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,23928,5,0.75,,inform_neg,Control,"Did <font color=""red"">Gary</font> inform Sam that Olivia doesn't sleep until noon?",
473,condition1,0,jayden,,know,high_prob,Jayden's car is in the shop,0.687794117647059,ah_first,,10992,6,0.96,,know_pos,Critical,"Does <font color=""red"">Melissa</font> know that Jayden rented a car?",
473,condition1,0.59,josh,,know,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,13724,7,0.95,,know_neg,Critical,"Does <font color=""red"">Laura</font> know that Josh didn't learn to ride a bike yesterday?",
473,condition1,0.36,josie,,say,high_prob,Josie loves France,0.73343949044586,ah_first,,18653,8,0.25,,say_neg,Control,"Did <font color=""red"">Ronald</font> say that Josie didn't go on vacation to France?",
473,condition1,0,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,11689,9,0.95,,know_pos,Critical,"Does <font color=""red"">Jeffrey</font> know that Tony had a drink last night?",
473,condition1,0.53,charley,,think,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,23277,10,0.3,,think_pos,Critical,"Does <font color=""red"">Emily</font> think that Charley speaks Spanish?",
473,condition1,0.91,danny,,inform,low_prob,Danny is a diabetic,0.27993006993007,ah_first,,16144,11,0.84,,inform_pos,Control,"Did <font color=""red"">Nicholas</font> inform Sam that Danny ate the last cupcake?",
473,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,12196,12,0.57,,MC,Filler,Does Ann dance ballet?,
473,condition1,0.11,zoe,,inform,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,10518,13,0,,inform_neg,Control,"Did <font color=""red"">Sharon</font> inform Sam that Zoe didn't calculate the tip?",
473,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,70247,14,0.66,,MC,Filler,Does this pizza have mushrooms on it?,
473,condition1,1,emily,,inform,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,13713,15,0.83,,inform_pos,Control,"Did <font color=""red"">Jacob</font> inform Sam that Emily bought a car yesterday?",
473,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,10149,16,0.56,,MC,Filler,Were Carl's kids in the garage?,
473,condition1,,julian,,Polar,low_prob,Julian is German,0.401796875,ah_first,,8134,17,0.63,,Polar,Critical,Does Julian dance salsa?,
473,condition1,0.56,mary,,think,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,10529,18,0.76,,think_pos,Critical,"Does <font color=""red"">Rebecca</font> think that Mary is pregnant?",
473,condition1,0.51,grace,,say,high_prob,Grace loves her sister,0.790144927536232,ah_first,,28081,19,0.38,,say_pos,Control,"Did <font color=""red"">Stephanie</font> say that Grace visited her sister?",
473,condition1,0.18,jackson,,know,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,10955,20,0.88,,know_neg,Critical,"Does <font color=""red"">Jonathan</font> know that Jackson didn't run 10 miles?",
473,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,19375,21,0.78,,MC,Filler,Was Jack playing outside with the kids?,
473,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,5376,22,0.82,,MC,Filler,Does Samantha have a new hat?,
473,condition1,0.2,emma,,say,low_prob,Emma is in first grade,0.323098591549296,ah_first,,12725,23,0.25,,say_pos,Control,"Did <font color=""red"">Eric</font> say that Emma studied on Saturday morning?",
473,condition1,,jon,,Polar,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,5681,24,0.76,,Polar,Critical,Does Jon walk to work?,
473,condition1,0.6,frank,,think,high_prob,Frank has always wanted a pet,0.67972027972028,ah_first,,19733,25,0.18,,think_neg,Critical,"Does <font color=""red"">Michelle</font> think that Frank didn't get a cat?",
473,condition1,0.88,owen,,think,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,22511,26,0.4,,think_neg,Critical,"Does <font color=""red"">Timothy</font> think that Owen didn't shovel snow last winter?",
473,condition1,0.75,isabella,,say,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,10316,27,0.46,,say_neg,Control,"Did <font color=""red"">Jason</font> say that Isabella didn't eat a steak on Sunday?",
375,condition1,,,Margaret,,,,,,Margaret,0,1,,bot_check,,,,
375,condition1,0.89,frank,,inform,high_prob,Frank has always wanted a pet,0.67972027972028,ah_first,,198802,4,0.86,,inform_pos,Control,"Did <font color=""red"">Jacob</font> inform undefined",
375,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,9922,5,0.89,,MC,Filler,Does Samantha have a new hat?,
375,condition1,0.46,jackson,,know,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,13949,6,0.47,,know_neg,Critical,"Does <font color=""red"">Melissa</font> know that Jackson didn't run 10 miles?",
375,condition1,,olivia,,Polar,low_prob,Olivia has two small children,0.210592105263158,ah_first,,6538,7,0.4,,Polar,Critical,Does Olivia sleep until noon?,
375,condition1,0.41,josh,,say,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,15426,8,0.57,,say_pos,Control,"Did <font color=""red"">Ronald</font> say that Josh learned to ride a bike yesterday?",
375,condition1,0.16,danny,,think,high_prob,Danny loves cake,0.697062937062937,ah_first,,11776,9,0.24,,think_pos,Critical,"Does <font color=""red"">Jeffrey</font> think that Danny ate the last cupcake?",
375,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,6371,10,0.25,,MC,Filler,Do these muffins have blueberries in them?,
375,condition1,,mary,,Polar,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,5508,11,0.79,,Polar,Critical,Is Mary pregnant?,
375,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,6185,12,0.03,,MC,Filler,Was Jack playing outside with the kids?,
375,condition1,0.21,owen,,think,high_prob,Owen lives in Chicago,0.74648275862069,ah_first,,25473,13,0.08,,think_neg,Critical,"Does <font color=""red"">Jonathan</font> think that Owen didn't shovel snow last winter?",
375,condition1,0.22,jayden,,inform,high_prob,Jayden's car is in the shop,0.687794117647059,ah_first,,14301,14,0.25,,inform_neg,Control,"Did <font color=""red"">Gary</font> inform Sam that Jayden didn't rent a car?",
375,condition1,0.91,isabella,,say,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,162346,15,0.91,,say_neg,Control,"Did <font color=""red"">Eric</font> say that Isabella didn't eat a steak on Sunday?",
375,condition1,0.95,grace,,inform,low_prob,Grace hates her sister,0.24777027027027,ah_first,,9571,16,0.92,,inform_neg,Control,"Did <font color=""red"">Amanda</font> inform Sam that Grace didn't visit her sister?",
375,condition1,0.92,josie,,know,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,10927,17,0.91,,know_neg,Critical,"Does <font color=""red"">Michelle</font> know that Josie didn't go on vacation to France?",
375,condition1,0.91,emily,,think,low_prob,Emily never has any money,0.151655629139073,ah_first,,9258,18,0.95,,think_neg,Critical,"Does <font color=""red"">Ryan</font> think that Emily didn't buy a car yesterday?",
375,condition1,0.03,tony,,inform,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,9579,19,0.59,,inform_pos,Control,"Did <font color=""red"">Nicholas</font> inform Sam that Tony had a drink last night?",
375,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,11848,20,0.47,,MC,Filler,Does Ann dance ballet?,
375,condition1,0.59,julian,,know,high_prob,Julian is Cuban,0.599493670886076,ah_first,,10073,21,0.54,,know_pos,Critical,"Does <font color=""red"">Deborah</font> know that Julian dances salsa?",
375,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,6423,22,0.86,,MC,Filler,Were Carl's kids in the garage?,
375,condition1,0.11,zoe,,know,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,8390,23,0.07,,know_pos,Critical,"Does <font color=""red"">Jason</font> know that Zoe calculated the tip?",
375,condition1,0.73,charley,,think,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,8040,24,0.81,,think_pos,Critical,"Does <font color=""red"">Timothy</font> think that Charley speaks Spanish?",
375,condition1,0.69,jon,,say,low_prob,Jon lives 10 miles away from work,0.235696202531646,ah_first,,7121,25,0.78,,say_pos,Control,"Did <font color=""red"">Rebecca</font> say that Jon walks to work?",
375,condition1,0.47,emma,,say,high_prob,Emma is in law school,0.680763888888889,ah_first,,11191,26,0.43,,say_neg,Control,"Did <font color=""red"">Laura</font> say that Emma didn't study on Saturday morning?",
375,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,5991,27,0.69,,MC,Filler,Does this pizza have mushrooms on it?,
474,condition1,,,Mary,,,,,,Mary,0,1,,bot_check,,,,
474,condition1,0.59,emma,,think,high_prob,Emma is in law school,0.680763888888889,speaker_first,,32814,4,0.73,,think_pos,Critical,"Does <font color=""red"">Rebecca</font> think that Emma studied on Saturday morning?",
474,condition1,0.38,grace,,say,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,27812,5,0.33,,say_pos,Control,"Did <font color=""red"">Ronald</font> say that Grace visited her sister?",
474,condition1,0.25,josh,,think,low_prob,Josh is a 75-year old man,0.236917293233083,speaker_first,,18523,6,0.32,,think_pos,Critical,"Does <font color=""red"">Ryan</font> think that Josh learned to ride a bike yesterday?",
474,condition1,0.87,owen,,say,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,14482,7,0.8,,say_neg,Control,"Did <font color=""red"">Jonathan</font> say that Owen didn't shovel snow last winter?",
474,condition1,,charley,,Polar,low_prob,Charley lives in Korea,0.277066666666667,speaker_first,,13260,8,0.35,,Polar,Critical,Does Charley speak Spanish?,
474,condition1,0.44,isabella,,say,high_prob,Isabella is from Argentina,0.517707006369427,speaker_first,,20236,9,0.38,,say_neg,Control,"Did <font color=""red"">Jason</font> say that Isabella didn't eat a steak on Sunday?",
474,condition1,0.8,jayden,,think,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,14276,10,0.83,,think_neg,Critical,"Does <font color=""red"">Michelle</font> think that Jayden didn't rent a car?",
474,condition1,0.82,jon,,inform,high_prob,Jon lives 2 blocks away from work,0.7559375,speaker_first,,15482,11,0.85,,inform_pos,Control,"Did <font color=""red"">Gary</font> inform Sam that Jon walks to work?",
474,condition1,0.62,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,11860,12,0.65,,think_neg,Critical,"Does <font color=""red"">Jeffrey</font> think that Emily didn't buy a car yesterday?",
474,condition1,0.71,julian,,inform,low_prob,Julian is German,0.401796875,speaker_first,,24552,13,0.73,,inform_neg,Control,"Did <font color=""red"">Jacob</font> inform Sam that Julian doesn't dance salsa?",
474,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,9256,14,0.53,,MC,Filler,Was Jack playing outside with the kids?,
474,condition1,0.86,jackson,,say,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,10809,15,0.8,,say_pos,Control,"Did <font color=""red"">Carol</font> say that Jackson ran 10 miles?",
474,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,7580,16,0.56,,MC,Filler,Do these muffins have blueberries in them?,
474,condition1,0.85,danny,,know,high_prob,Danny loves cake,0.697062937062937,speaker_first,,12545,17,0.82,,know_pos,Critical,"Does <font color=""red"">Amanda</font> know that Danny ate the last cupcake?",
474,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,6223,18,0.49,,MC,Filler,Does Ann dance ballet?,
474,condition1,,mary,,Polar,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,speaker_first,,7640,19,0.83,,Polar,Critical,Is Mary pregnant?,
474,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,6778,20,0.66,,MC,Filler,Does this pizza have mushrooms on it?,
474,condition1,0.72,olivia,,inform,high_prob,Olivia works the third shift,0.664776119402985,speaker_first,,15103,21,0.69,,inform_neg,Control,"Did <font color=""red"">Laura</font> inform Sam that Olivia doesn't sleep until noon?",
474,condition1,0.21,zoe,,inform,low_prob,Zoe is 5 years old,0.192108843537415,speaker_first,,12871,22,0.27,,inform_pos,Control,"Did <font color=""red"">Timothy</font> inform Sam that Zoe calculated the tip?",
474,condition1,0.25,josie,,know,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,15129,23,0.33,,know_pos,Critical,"Does <font color=""red"">Emily</font> know that Josie went on vacation to France?",
474,condition1,0.78,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,14249,24,0.8,,know_neg,Critical,"Does <font color=""red"">Melissa</font> know that Tony didn't have a drink last night?",
474,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,9835,25,0.63,,MC,Filler,Does Samantha have a new hat?,
474,condition1,0.34,frank,,know,high_prob,Frank has always wanted a pet,0.67972027972028,speaker_first,,10104,26,0.39,,know_neg,Critical,"Does <font color=""red"">Nicholas</font> know that Frank didn't get a cat?",
474,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,9627,27,0.54,,MC,Filler,Were Carl's kids in the garage?,
405,condition1,,,Mary,,,,,,Mary,0,1,,bot_check,,,,
405,condition1,0.59,josie,,think,high_prob,Josie loves France,0.73343949044586,speaker_first,,3206,4,0.62,,think_pos,Critical,"Does <font color=""red"">Rebecca</font> think that Josie went on vacation to France?",
405,condition1,0.73,jayden,,think,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,1787,5,0.43,,think_neg,Critical,"Does <font color=""red"">Michelle</font> think that Jayden didn't rent a car?",
405,condition1,0.69,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,2760,6,0.51,,think_neg,Critical,"Does <font color=""red"">Ronald</font> think that Emily didn't buy a car yesterday?",
405,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,777,7,0.42,,MC,Filler,Do these muffins have blueberries in them?,
405,condition1,0.72,olivia,,inform,low_prob,Olivia has two small children,0.210592105263158,speaker_first,,1589,8,0.69,,inform_pos,Control,"Did <font color=""red"">Jeffrey</font> inform Sam that Olivia sleeps until noon?",
405,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,2770,9,0.5,,MC,Filler,Does Ann dance ballet?,
405,condition1,0.61,julian,,think,low_prob,Julian is German,0.401796875,speaker_first,,2359,10,0.63,,think_pos,Critical,"Does <font color=""red"">Jason</font> think that Julian dances salsa?",
405,condition1,0.36,josh,,inform,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,1892,11,0.48,,inform_neg,Control,"Did <font color=""red"">Laura</font> inform Sam that Josh didn't learn to ride a bike yesterday?",
405,condition1,0.65,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,1824,12,0.66,,know_neg,Critical,"Does <font color=""red"">Melissa</font> know that Tony didn't have a drink last night?",
405,condition1,0.64,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,1677,13,0.51,,inform_neg,Control,"Did <font color=""red"">Sharon</font> inform Sam that Owen didn't shovel snow last winter?",
405,condition1,0.68,charley,,say,low_prob,Charley lives in Korea,0.277066666666667,speaker_first,,1954,14,0.5,,say_neg,Control,"Did <font color=""red"">Gary</font> say that Charley doesn't speak Spanish?",
405,condition1,0.64,emma,,know,high_prob,Emma is in law school,0.680763888888889,speaker_first,,1727,15,0.5,,know_neg,Critical,"Does <font color=""red"">Jacob</font> know that Emma didn't study on Saturday morning?",
405,condition1,0.61,danny,,say,high_prob,Danny loves cake,0.697062937062937,speaker_first,,1882,16,0.46,,say_pos,Control,"Did <font color=""red"">Stephanie</font> say that Danny ate the last cupcake?",
405,condition1,0.69,jackson,,say,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,1741,17,0.42,,say_neg,Control,"Did <font color=""red"">Ryan</font> say that Jackson didn't run 10 miles?",
405,condition1,,grace,,Polar,high_prob,Grace loves her sister,0.790144927536232,speaker_first,,1345,18,0.4,,Polar,Critical,Did Grace visit her sister?,
405,condition1,0.47,jon,,inform,high_prob,Jon lives 2 blocks away from work,0.7559375,speaker_first,,1608,19,0.67,,inform_pos,Control,"Did <font color=""red"">Carol</font> inform Sam that Jon walks to work?",
405,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,951,20,0.68,,MC,Filler,Were Carl's kids in the garage?,
405,condition1,0.63,mary,,say,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,1504,21,0.47,,say_pos,Control,"Did <font color=""red"">Jonathan</font> say that Mary is pregnant?",
405,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,792,22,0.46,,MC,Filler,Does Samantha have a new hat?,
405,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,885,23,0.62,,MC,Filler,Does this pizza have mushrooms on it?,
405,condition1,0.67,frank,,know,high_prob,Frank has always wanted a pet,0.67972027972028,speaker_first,,1496,24,0.44,,know_pos,Critical,"Does <font color=""red"">Nicholas</font> know that Frank got a cat?",
405,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,1176,25,0.49,,MC,Filler,Was Jack playing outside with the kids?,
405,condition1,,isabella,,Polar,low_prob,Isabella is a vegetarian,0.125813953488372,speaker_first,,624,26,0.63,,Polar,Critical,Did Isabella eat a steak on Sunday?,
