verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
suggest,not_p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Larry asks: Did Laura suggest that Sophia didn't get a tattoo? Question: Does Larry believe that Sophia got a tattoo?,Larry asks: Did Laura suggest that Sophia didn't get a tattoo?,Does Larry believe that Sophia didn't get a tattoo?,Does Larry believe that Sophia got a tattoo?,0.10,-2.2462308799099997,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014048899, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014048899), TopLogprob(token='1', bytes=[49], logprob=-9.057061), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.140794), TopLogprob(token=' ', bytes=[32], logprob=-12.78062), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.103776)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00016659092, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00016659092), TopLogprob(token='<|end|>', bytes=None, logprob=-8.715976), TopLogprob(token='\n', bytes=[10], logprob=-14.134202), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.608862), TopLogprob(token=' ', bytes=[32], logprob=-14.627329)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-2.2459238, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-2.2459238), TopLogprob(token='15', bytes=[49, 53], logprob=-2.283178), TopLogprob(token='01', bytes=[48, 49], logprob=-2.4297216), TopLogprob(token='05', bytes=[48, 53], logprob=-2.501602), TopLogprob(token='85', bytes=[56, 53], logprob=-2.5262372)])]"
think,not_p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Tyler asks: Does Eric think that Sophia didn't get a tattoo? Question: Does Tyler believe that Sophia got a tattoo?,Tyler asks: Does Eric think that Sophia didn't get a tattoo?,Does Tyler believe that Sophia didn't get a tattoo?,Does Tyler believe that Sophia got a tattoo?,0.10,-1.99246399621,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.579495e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.579495e-05), TopLogprob(token='1', bytes=[49], logprob=-9.581171), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.877928), TopLogprob(token=' ', bytes=[32], logprob=-13.034306), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.344997)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00011880126, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00011880126), TopLogprob(token='<|end|>', bytes=None, logprob=-9.05741), TopLogprob(token='\n', bytes=[10], logprob=-14.466649), TopLogprob(token=' ', bytes=[32], logprob=-14.565533), TopLogprob(token='<|end|>', bytes=None, logprob=-14.980326)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.9922494, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.9922494), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2082834), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3293676), TopLogprob(token='85', bytes=[56, 53], logprob=-2.6196852), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6901026)])]"
acknowledge,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kenneth asks: Did Timothy acknowledge that Mary is not pregnant? Question: Does Kenneth believe that Mary is pregnant?,Kenneth asks: Did Timothy acknowledge that Mary is not pregnant?,Does Kenneth believe that Mary is not pregnant?,Does Kenneth believe that Mary is pregnant?,0.01,-1.0944003976599999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00049703266, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00049703266), TopLogprob(token='1', bytes=[49], logprob=-8.094911), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.68394), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.549161), TopLogprob(token=' ', bytes=[32], logprob=-12.642806)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.003910865, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.003910865), TopLogprob(token='<|end|>', bytes=None, logprob=-5.546523), TopLogprob(token=' ', bytes=[32], logprob=-14.184371), TopLogprob(token=',', bytes=[44], logprob=-14.909238), TopLogprob(token='\n', bytes=[10], logprob=-14.968592)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.0899925, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.0899925), TopLogprob(token='99', bytes=[57, 57], logprob=-1.5458851), TopLogprob(token='95', bytes=[57, 53], logprob=-2.1493492), TopLogprob(token='00', bytes=[48, 48], logprob=-2.5359917), TopLogprob(token='98', bytes=[57, 56], logprob=-2.590929)])]"
admit,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Jennifer asks: Did Melissa admit that Mary is not pregnant? Question: Does Jennifer believe that Mary is pregnant?,Jennifer asks: Did Melissa admit that Mary is not pregnant?,Does Jennifer believe that Mary is not pregnant?,Does Jennifer believe that Mary is pregnant?,0.01,-0.78774773915,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00076091115, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00076091115), TopLogprob(token='1', bytes=[49], logprob=-7.442169), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.973415), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-10.263891), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.787106)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.022629978, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.022629978), TopLogprob(token='<|end|>', bytes=None, logprob=-3.8003285), TopLogprob(token=' ', bytes=[32], logprob=-11.924901), TopLogprob(token=',', bytes=[44], logprob=-13.506433), TopLogprob(token='\n', bytes=[10], logprob=-13.666511)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.76435685, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.76435685), TopLogprob(token='00', bytes=[48, 48], logprob=-1.9505885), TopLogprob(token='99', bytes=[57, 57], logprob=-1.9684565), TopLogprob(token='95', bytes=[57, 53], logprob=-2.8202727), TopLogprob(token='98', bytes=[57, 56], logprob=-3.1116602)])]"
announce,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Cynthia asks: Did Nicholas announce that Mary is not pregnant? Question: Does Cynthia believe that Mary is pregnant?,Cynthia asks: Did Nicholas announce that Mary is not pregnant?,Does Cynthia believe that Mary is not pregnant?,Does Cynthia believe that Mary is pregnant?,0.01,-0.77162472968,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00045843268, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00045843268), TopLogprob(token='1', bytes=[49], logprob=-7.9772763), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.227548), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.994597), TopLogprob(token=' ', bytes=[32], logprob=-12.560054)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.003094647, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.003094647), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7804537), TopLogprob(token=' ', bytes=[32], logprob=-14.05839), TopLogprob(token='\n', bytes=[10], logprob=-14.734642), TopLogprob(token=',', bytes=[44], logprob=-14.845188)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.76807165, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.76807165), TopLogprob(token='99', bytes=[57, 57], logprob=-1.6593089), TopLogprob(token='00', bytes=[48, 48], logprob=-2.2950168), TopLogprob(token='95', bytes=[57, 53], logprob=-2.5876002), TopLogprob(token='98', bytes=[57, 56], logprob=-3.2161937)])]"
annoyed,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Nancy asks: Is Nicholas annoyed that Mary is not pregnant? Question: Does Nancy believe that Mary is pregnant?,Nancy asks: Is Nicholas annoyed that Mary is not pregnant?,Does Nancy believe that Mary is not pregnant?,Does Nancy believe that Mary is pregnant?,0.00,-0.342488519,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000953979, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000953979), TopLogprob(token='1', bytes=[49], logprob=-7.2410913), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.476019), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.75676), TopLogprob(token=' ', bytes=[32], logprob=-11.770718)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0743605, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0743605), TopLogprob(token='<|end|>', bytes=None, logprob=-2.6362884), TopLogprob(token=' ', bytes=[32], logprob=-11.156173), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-11.913322), TopLogprob(token='\n', bytes=[10], logprob=-11.998)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.26717404, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.26717404), TopLogprob(token='01', bytes=[48, 49], logprob=-1.7462676), TopLogprob(token='10', bytes=[49, 48], logprob=-3.92676), TopLogprob(token='05', bytes=[48, 53], logprob=-4.577418), TopLogprob(token='0', bytes=[48], logprob=-5.0313535)])]"
right,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Ashley asks: Is Ronald right that Mary is not pregnant? Question: Does Ashley believe that Mary is pregnant?,Ashley asks: Is Ronald right that Mary is not pregnant?,Does Ashley believe that Mary is not pregnant?,Does Ashley believe that Mary is pregnant?,0.01,-1.1145119104,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0009336134, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0009336134), TopLogprob(token='1', bytes=[49], logprob=-7.27789), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.517676), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-10.73618), TopLogprob(token=' ', bytes=[32], logprob=-12.505845)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.007552797, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.007552797), TopLogprob(token='<|end|>', bytes=None, logprob=-4.8901134), TopLogprob(token=' ', bytes=[32], logprob=-13.878442), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.091176), TopLogprob(token=',', bytes=[44], logprob=-14.266488)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.1060255, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.1060255), TopLogprob(token='99', bytes=[57, 57], logprob=-1.1394746), TopLogprob(token='95', bytes=[57, 53], logprob=-2.4271276), TopLogprob(token='00', bytes=[48, 48], logprob=-2.5365312), TopLogprob(token='98', bytes=[57, 56], logprob=-2.6397874)])]"
confess,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kevin asks: Did Michelle confess that Mary is not pregnant? Question: Does Kevin believe that Mary is pregnant?,Kevin asks: Did Michelle confess that Mary is not pregnant?,Does Kevin believe that Mary is not pregnant?,Does Kevin believe that Mary is pregnant?,0.01,-0.8282925905,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0006595385, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0006595385), TopLogprob(token='1', bytes=[49], logprob=-7.4068007), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.221876), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.980778), TopLogprob(token=' ', bytes=[32], logprob=-12.4297905)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.003136482, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.003136482), TopLogprob(token='<|end|>', bytes=None, logprob=-5.767087), TopLogprob(token=' ', bytes=[32], logprob=-14.147024), TopLogprob(token='\n', bytes=[10], logprob=-14.34795), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.470005)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.82449657, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.82449657), TopLogprob(token='00', bytes=[48, 48], logprob=-1.7486336), TopLogprob(token='95', bytes=[57, 53], logprob=-2.93983), TopLogprob(token='10', bytes=[49, 48], logprob=-3.1993306), TopLogprob(token='99', bytes=[57, 57], logprob=-3.2744782)])]"
confirm,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Scott asks: Did Melissa confirm that Mary is not pregnant? Question: Does Scott believe that Mary is pregnant?,Scott asks: Did Melissa confirm that Mary is not pregnant?,Does Scott believe that Mary is not pregnant?,Does Scott believe that Mary is pregnant?,0.01,-1.0317181832000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0003709702, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0003709702), TopLogprob(token='1', bytes=[49], logprob=-8.147958), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.758494), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.184703), TopLogprob(token=' ', bytes=[32], logprob=-12.852809)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.012755313, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.012755313), TopLogprob(token='<|end|>', bytes=None, logprob=-4.3687773), TopLogprob(token=' ', bytes=[32], logprob=-12.873027), TopLogprob(token='\n', bytes=[10], logprob=-13.387739), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.412165)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.0185919, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.0185919), TopLogprob(token='99', bytes=[57, 57], logprob=-1.5680704), TopLogprob(token='95', bytes=[57, 53], logprob=-2.0673494), TopLogprob(token='00', bytes=[48, 48], logprob=-2.6962137), TopLogprob(token='98', bytes=[57, 56], logprob=-3.1215353)])]"
demonstrate,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Scott asks: Did Stephanie demonstrate that Mary is not pregnant? Question: Does Scott believe that Mary is pregnant?,Scott asks: Did Stephanie demonstrate that Mary is not pregnant?,Does Scott believe that Mary is not pregnant?,Does Scott believe that Mary is pregnant?,0.01,-1.01097776498,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00041005798, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00041005798), TopLogprob(token='1', bytes=[49], logprob=-8.212694), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.229042), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-10.601778), TopLogprob(token=' ', bytes=[32], logprob=-12.53388)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.017247207, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.017247207), TopLogprob(token='<|end|>', bytes=None, logprob=-4.069293), TopLogprob(token=' ', bytes=[32], logprob=-12.648204), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.094329), TopLogprob(token='\n', bytes=[10], logprob=-13.1545515)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.9933205, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.9933205), TopLogprob(token='00', bytes=[48, 48], logprob=-2.4261189), TopLogprob(token='95', bytes=[57, 53], logprob=-2.7247581), TopLogprob(token='10', bytes=[49, 48], logprob=-2.8718548), TopLogprob(token='05', bytes=[48, 53], logprob=-3.150055)])]"
discover,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kenneth asks: Did Jeffrey discover that Mary is not pregnant? Question: Does Kenneth believe that Mary is pregnant?,Kenneth asks: Did Jeffrey discover that Mary is not pregnant?,Does Kenneth believe that Mary is not pregnant?,Does Kenneth believe that Mary is pregnant?,0.01,-0.8346726943,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0007925973, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0007925973), TopLogprob(token='1', bytes=[49], logprob=-7.2921286), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.271298), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.463494), TopLogprob(token=' ', bytes=[32], logprob=-12.748076)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008100197, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008100197), TopLogprob(token='<|end|>', bytes=None, logprob=-4.820703), TopLogprob(token=' ', bytes=[32], logprob=-13.068138), TopLogprob(token='\n', bytes=[10], logprob=-13.822865), TopLogprob(token=',', bytes=[44], logprob=-13.986455)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.8257799, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.8257799), TopLogprob(token='00', bytes=[48, 48], logprob=-1.5079813), TopLogprob(token='99', bytes=[57, 57], logprob=-2.1656828), TopLogprob(token='95', bytes=[57, 53], logprob=-2.9520102), TopLogprob(token='98', bytes=[57, 56], logprob=-3.4345446)])]"
establish,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Tyler asks: Did Eric establish that Mary is not pregnant? Question: Does Tyler believe that Mary is pregnant?,Tyler asks: Did Eric establish that Mary is not pregnant?,Does Tyler believe that Mary is not pregnant?,Does Tyler believe that Mary is pregnant?,0.01,-1.0531927636,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000386463, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000386463), TopLogprob(token='1', bytes=[49], logprob=-8.0010805), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.037707), TopLogprob(token=' ', bytes=[32], logprob=-12.727504), TopLogprob(token='I', bytes=[73], logprob=-13.800031)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0042503006, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0042503006), TopLogprob(token='<|end|>', bytes=None, logprob=-5.464011), TopLogprob(token=' ', bytes=[32], logprob=-13.543488), TopLogprob(token='\n', bytes=[10], logprob=-14.1003), TopLogprob(token='<|end|>', bytes=None, logprob=-14.226526)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.048556, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.048556), TopLogprob(token='99', bytes=[57, 57], logprob=-1.6066366), TopLogprob(token='95', bytes=[57, 53], logprob=-2.1921735), TopLogprob(token='00', bytes=[48, 48], logprob=-2.4026704), TopLogprob(token='98', bytes=[57, 56], logprob=-3.0657258)])]"
hear,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Edward asks: Did Jonathan hear that Mary is not pregnant? Question: Does Edward believe that Mary is pregnant?,Edward asks: Did Jonathan hear that Mary is not pregnant?,Does Edward believe that Mary is not pregnant?,Does Edward believe that Mary is pregnant?,0.01,-0.9363118421,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005838918, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005838918), TopLogprob(token='1', bytes=[49], logprob=-7.669291), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.143265), TopLogprob(token=' ', bytes=[32], logprob=-12.653818), TopLogprob(token='I', bytes=[73], logprob=-13.482307)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024676903, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024676903), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0070205), TopLogprob(token=' ', bytes=[32], logprob=-13.909774), TopLogprob(token='<|end|>', bytes=None, logprob=-14.278891), TopLogprob(token='\n', bytes=[10], logprob=-14.424687)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.93326026, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.93326026), TopLogprob(token='99', bytes=[57, 57], logprob=-1.512461), TopLogprob(token='00', bytes=[48, 48], logprob=-2.265549), TopLogprob(token='95', bytes=[57, 53], logprob=-2.5595858), TopLogprob(token='98', bytes=[57, 56], logprob=-3.20978)])]"
inform,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kathleen asks: Did Jeffrey inform Jane that Mary is not pregnant? Question: Does Kathleen believe that Mary is pregnant?,Kathleen asks: Did Jeffrey inform Jane that Mary is not pregnant?,Does Kathleen believe that Mary is not pregnant?,Does Kathleen believe that Mary is pregnant?,0.00,-1.0779302071,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0011793931, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0011793931), TopLogprob(token='1', bytes=[49], logprob=-6.882096), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.8695), TopLogprob(token=' ', bytes=[32], logprob=-12.711623), TopLogprob(token='I', bytes=[73], logprob=-12.758382)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.022851614, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.022851614), TopLogprob(token='<|end|>', bytes=None, logprob=-3.790552), TopLogprob(token=' ', bytes=[32], logprob=-12.454604), TopLogprob(token='\n', bytes=[10], logprob=-13.319297), TopLogprob(token='<|end|>', bytes=None, logprob=-13.962815)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.0538992, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.0538992), TopLogprob(token='01', bytes=[48, 49], logprob=-1.1300634), TopLogprob(token='99', bytes=[57, 57], logprob=-1.8521303), TopLogprob(token='98', bytes=[57, 56], logprob=-3.1197925), TopLogprob(token='95', bytes=[57, 53], logprob=-3.3793197)])]"
know,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kevin asks: Does Timothy know that Mary is not pregnant? Question: Does Kevin believe that Mary is pregnant?,Kevin asks: Does Timothy know that Mary is not pregnant?,Does Kevin believe that Mary is not pregnant?,Does Kevin believe that Mary is pregnant?,0.01,-0.87741624,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000757335, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000757335), TopLogprob(token='1', bytes=[49], logprob=-7.3508244), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.252296), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.01829), TopLogprob(token=' ', bytes=[32], logprob=-12.111002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005456205, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005456205), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2143755), TopLogprob(token=' ', bytes=[32], logprob=-13.704709), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.277684), TopLogprob(token='\n', bytes=[10], logprob=-14.350907)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-0.8712027, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-0.8712027), TopLogprob(token='99', bytes=[57, 57], logprob=-1.9064581), TopLogprob(token='00', bytes=[48, 48], logprob=-2.1832755), TopLogprob(token='95', bytes=[57, 53], logprob=-2.3328097), TopLogprob(token='98', bytes=[57, 56], logprob=-3.4620554)])]"
pretend,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Brian asks: Did Michelle pretend that Mary is not pregnant? Question: Does Brian believe that Mary is pregnant?,Brian asks: Did Michelle pretend that Mary is not pregnant?,Does Brian believe that Mary is not pregnant?,Does Brian believe that Mary is pregnant?,0.01,-1.2612407237299998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00044949973, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00044949973), TopLogprob(token='1', bytes=[49], logprob=-7.7841773), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.500773), TopLogprob(token=' ', bytes=[32], logprob=-12.856751), TopLogprob(token='I', bytes=[73], logprob=-14.527734)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008130824, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008130824), TopLogprob(token='<|end|>', bytes=None, logprob=-4.816887), TopLogprob(token=' ', bytes=[32], logprob=-12.910708), TopLogprob(token='\n', bytes=[10], logprob=-13.975461), TopLogprob(token=',', bytes=[44], logprob=-14.194929)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-1.2526604, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-1.2526604), TopLogprob(token='00', bytes=[48, 48], logprob=-1.979345), TopLogprob(token='95', bytes=[57, 53], logprob=-2.2804313), TopLogprob(token='10', bytes=[49, 48], logprob=-2.8545814), TopLogprob(token='99', bytes=[57, 57], logprob=-2.8656974)])]"
prove,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Edward asks: Did Rebecca prove that Mary is not pregnant? Question: Does Edward believe that Mary is pregnant?,Edward asks: Did Rebecca prove that Mary is not pregnant?,Does Edward believe that Mary is not pregnant?,Does Edward believe that Mary is pregnant?,0.00,-0.9305540748000001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0007281594, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0007281594), TopLogprob(token='1', bytes=[49], logprob=-7.3288817), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.860016), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.809103), TopLogprob(token=' ', bytes=[32], logprob=-12.369654)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024857654, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024857654), TopLogprob(token='<|end|>', bytes=None, logprob=-6.000067), TopLogprob(token=' ', bytes=[32], logprob=-13.507686), TopLogprob(token='<|end|>', bytes=None, logprob=-14.268742), TopLogprob(token='\n', bytes=[10], logprob=-14.36489)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.92734015, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.92734015), TopLogprob(token='01', bytes=[48, 49], logprob=-1.1510206), TopLogprob(token='10', bytes=[49, 48], logprob=-2.8344388), TopLogprob(token='05', bytes=[48, 53], logprob=-3.4863935), TopLogprob(token='95', bytes=[57, 53], logprob=-3.7875504)])]"
