"verb","embedded_type","prior_type","item","prior","prompt","target","question","alt_question","rating","distribution","raw_probs"
"pretend","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Scott asks: Did Deborah pretend that Olivia doesn't sleep until noon? Question: Does Scott believe that Olivia doesn't sleep until noon?","Scott asks: Did Deborah pretend that Olivia doesn't sleep until noon?","Does Scott believe that Olivia doesn't sleep until noon?","Does Scott believe that Olivia sleeps until noon?",0.5,-1.3856493e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.3856493e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.3856493e-06), TopLogprob(token='1', bytes=[49], logprob=-13.511701), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.670118), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.75984), TopLogprob(token='It', bytes=[73, 116], logprob=-18.949583)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.583248), TopLogprob(token='\n', bytes=[10], logprob=-19.594355), TopLogprob(token='<|end|>', bytes=None, logprob=-20.556665), TopLogprob(token='-', bytes=[45], logprob=-20.677607)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.07321139, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.07321139), TopLogprob(token='50', bytes=[53, 48], logprob=-3.074415), TopLogprob(token='6', bytes=[54], logprob=-4.301355), TopLogprob(token='75', bytes=[55, 53], logprob=-5.658918), TopLogprob(token='7', bytes=[55], logprob=-6.285688)])]"
"prove","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Christopher asks: Did Carol prove that Olivia doesn't sleep until noon? Question: Does Christopher believe that Olivia doesn't sleep until noon?","Christopher asks: Did Carol prove that Olivia doesn't sleep until noon?","Does Christopher believe that Olivia doesn't sleep until noon?","Does Christopher believe that Olivia sleeps until noon?",0.5,-7.3458323e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.3458323e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.3458323e-06), TopLogprob(token='1', bytes=[49], logprob=-11.825245), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.292862), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.330765), TopLogprob(token='It', bytes=[73, 116], logprob=-18.55635)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.510685), TopLogprob(token='\n', bytes=[10], logprob=-19.735243), TopLogprob(token='<|end|>', bytes=None, logprob=-20.304502), TopLogprob(token='-', bytes=[45], logprob=-20.463722)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.15921606, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.15921606), TopLogprob(token='50', bytes=[53, 48], logprob=-1.9836236), TopLogprob(token='6', bytes=[54], logprob=-5.6939087), TopLogprob(token='75', bytes=[55, 53], logprob=-5.9892807), TopLogprob(token='7', bytes=[55], logprob=-7.143667)])]"
"reveal","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Steven asks: Did Ryan reveal that Olivia doesn't sleep until noon? Question: Does Steven believe that Olivia doesn't sleep until noon?","Steven asks: Did Ryan reveal that Olivia doesn't sleep until noon?","Does Steven believe that Olivia doesn't sleep until noon?","Does Steven believe that Olivia sleeps until noon?",0.5,-0.0008304748,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0008304748, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0008304748), TopLogprob(token='1', bytes=[49], logprob=-7.0940237), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.526266), TopLogprob(token='-', bytes=[45], logprob=-18.269764), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.344255)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.308252), TopLogprob(token='<|end|>', bytes=None, logprob=-18.409138), TopLogprob(token='\n', bytes=[10], logprob=-18.8075), TopLogprob(token='-', bytes=[45], logprob=-20.31595)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.1987355, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.1987355), TopLogprob(token='75', bytes=[55, 53], logprob=-1.2854035), TopLogprob(token='50', bytes=[53, 48], logprob=-2.4299767), TopLogprob(token='7', bytes=[55], logprob=-2.657636), TopLogprob(token='6', bytes=[54], logprob=-2.8784363)])]"
"say","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Steven asks: Did Ryan say that Olivia doesn't sleep until noon? Question: Does Steven believe that Olivia doesn't sleep until noon?","Steven asks: Did Ryan say that Olivia doesn't sleep until noon?","Does Steven believe that Olivia doesn't sleep until noon?","Does Steven believe that Olivia sleeps until noon?",0.5,-4.596782e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.596782e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.596782e-05), TopLogprob(token='1', bytes=[49], logprob=-9.992283), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.870426), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.15216), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.229942)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.114334), TopLogprob(token='\n', bytes=[10], logprob=-18.665806), TopLogprob(token='..', bytes=[46, 46], logprob=-20.256947), TopLogprob(token='<|end|>', bytes=None, logprob=-20.311798)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.16777655, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.16777655), TopLogprob(token='50', bytes=[53, 48], logprob=-2.513331), TopLogprob(token='6', bytes=[54], logprob=-3.4578958), TopLogprob(token='75', bytes=[55, 53], logprob=-3.8036447), TopLogprob(token='7', bytes=[55], logprob=-5.087973)])]"
"see","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Sandra asks: Did Michelle see that Olivia doesn't sleep until noon? Question: Does Sandra believe that Olivia doesn't sleep until noon?","Sandra asks: Did Michelle see that Olivia doesn't sleep until noon?","Does Sandra believe that Olivia doesn't sleep until noon?","Does Sandra believe that Olivia sleeps until noon?",0.5,-0.0059125577,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0059125577, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0059125577), TopLogprob(token='1', bytes=[49], logprob=-5.133648), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.124662), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.011114), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.108906)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.236046), TopLogprob(token='<|end|>', bytes=None, logprob=-17.671972), TopLogprob(token='\n', bytes=[10], logprob=-18.74789), TopLogprob(token='-', bytes=[45], logprob=-20.371206)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.619367, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.619367), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0120807), TopLogprob(token='9', bytes=[57], logprob=-2.4422717), TopLogprob(token='50', bytes=[53, 48], logprob=-2.4811797), TopLogprob(token='8', bytes=[56], logprob=-3.0186725)])]"
"suggest","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Dorothy asks: Did Gary suggest that Olivia doesn't sleep until noon? Question: Does Dorothy believe that Olivia doesn't sleep until noon?","Dorothy asks: Did Gary suggest that Olivia doesn't sleep until noon?","Does Dorothy believe that Olivia doesn't sleep until noon?","Does Dorothy believe that Olivia sleeps until noon?",0.75,-0.0058048368,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0058048368, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0058048368), TopLogprob(token='1', bytes=[49], logprob=-5.1519995), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.87765), TopLogprob(token='-', bytes=[45], logprob=-17.966478), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.42522)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.297142), TopLogprob(token='<|end|>', bytes=None, logprob=-17.633675), TopLogprob(token='\n', bytes=[10], logprob=-18.86382), TopLogprob(token='-', bytes=[45], logprob=-20.601841)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-0.6350088, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-0.6350088), TopLogprob(token='85', bytes=[56, 53], logprob=-2.3258848), TopLogprob(token='8', bytes=[56], logprob=-2.4912443), TopLogprob(token='5', bytes=[53], logprob=-2.8110304), TopLogprob(token='80', bytes=[56, 48], logprob=-3.088605)])]"
"think","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Christopher asks: Does Jacob think that Olivia doesn't sleep until noon? Question: Does Christopher believe that Olivia doesn't sleep until noon?","Christopher asks: Does Jacob think that Olivia doesn't sleep until noon?","Does Christopher believe that Olivia doesn't sleep until noon?","Does Christopher believe that Olivia sleeps until noon?",0.5,-3.5313153e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.5313153e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.5313153e-06), TopLogprob(token='1', bytes=[49], logprob=-12.6483345), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.226852), TopLogprob(token='It', bytes=[73, 116], logprob=-17.559002), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.693853)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.693777), TopLogprob(token='\n', bytes=[10], logprob=-19.331856), TopLogprob(token='<|end|>', bytes=None, logprob=-20.08436), TopLogprob(token='-', bytes=[45], logprob=-20.595627)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.034681972, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.034681972), TopLogprob(token='50', bytes=[53, 48], logprob=-3.5864933), TopLogprob(token='6', bytes=[54], logprob=-5.470053), TopLogprob(token='75', bytes=[55, 53], logprob=-7.324799), TopLogprob(token='7', bytes=[55], logprob=-7.878962)])]"
"polar","not_p","low_prior","Olivia","Olivia has two small children.","Fact: Olivia has two small children. Sentence: Jennifer asks: Does Olivia sleep until noon? Question: Does Jennifer believe that Olivia doesn't sleep until noon?","Jennifer asks: Does Olivia sleep until noon?","Does Jennifer believe that Olivia doesn't sleep until noon?","",0.85,-0.0004900033,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0004900033, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0004900033), TopLogprob(token='1', bytes=[49], logprob=-7.62146), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.39491), TopLogprob(token='-', bytes=[45], logprob=-19.141277), TopLogprob(token=' ', bytes=[32], logprob=-19.680616)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.835194), TopLogprob(token='\n', bytes=[10], logprob=-19.403118), TopLogprob(token='<|end|>', bytes=None, logprob=-20.97097), TopLogprob(token='..', bytes=[46, 46], logprob=-21.285736)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.0022418, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.0022418), TopLogprob(token='80', bytes=[56, 48], logprob=-1.7072227), TopLogprob(token='90', bytes=[57, 48], logprob=-2.1118057), TopLogprob(token='8', bytes=[56], logprob=-2.2001655), TopLogprob(token='9', bytes=[57], logprob=-2.4048545)])]"
"acknowledge","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Lisa asks: Did Michelle acknowledge that Jon doesn't walk to work? Question: Does Lisa believe that Jon doesn't walk to work?","Lisa asks: Did Michelle acknowledge that Jon doesn't walk to work?","Does Lisa believe that Jon doesn't walk to work?","Does Lisa believe that Jon walks to work?",0.95,-0.09021117,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.09021117, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.09021117), TopLogprob(token='1', bytes=[49], logprob=-2.45037), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.94262), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.60635), TopLogprob(token='-', bytes=[45], logprob=-18.2101)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.81313), TopLogprob(token='\n', bytes=[10], logprob=-19.298256), TopLogprob(token='<|end|>', bytes=None, logprob=-20.134209), TopLogprob(token='-', bytes=[45], logprob=-21.086988)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.5084442, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.5084442), TopLogprob(token='85', bytes=[56, 53], logprob=-1.6330436), TopLogprob(token='9', bytes=[57], logprob=-1.779425), TopLogprob(token='75', bytes=[55, 53], logprob=-1.8285412), TopLogprob(token='90', bytes=[57, 48], logprob=-2.3214402)])]"
"admit","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Scott asks: Did Ryan admit that Jon doesn't walk to work? Question: Does Scott believe that Jon doesn't walk to work?","Scott asks: Did Ryan admit that Jon doesn't walk to work?","Does Scott believe that Jon doesn't walk to work?","Does Scott believe that Jon walks to work?",0.75,-0.0009537405,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0009537405, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0009537405), TopLogprob(token='1', bytes=[49], logprob=-6.9557705), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.87275), TopLogprob(token='-', bytes=[45], logprob=-18.32325), TopLogprob(token='It', bytes=[73, 116], logprob=-18.346312)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.356846), TopLogprob(token='<|end|>', bytes=None, logprob=-18.842636), TopLogprob(token='\n', bytes=[10], logprob=-19.445332), TopLogprob(token='-', bytes=[45], logprob=-20.3694)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-0.62881136, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-0.62881136), TopLogprob(token='8', bytes=[56], logprob=-2.6488423), TopLogprob(token='5', bytes=[53], logprob=-2.6817327), TopLogprob(token='85', bytes=[56, 53], logprob=-2.6870809), TopLogprob(token='7', bytes=[55], logprob=-3.2384286)])]"
"announce","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Kevin asks: Did Melissa announce that Jon doesn't walk to work? Question: Does Kevin believe that Jon doesn't walk to work?","Kevin asks: Did Melissa announce that Jon doesn't walk to work?","Does Kevin believe that Jon doesn't walk to work?","Does Kevin believe that Jon walks to work?",0.5,-0.00017767686,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00017767686, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00017767686), TopLogprob(token='1', bytes=[49], logprob=-8.637144), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.20864), TopLogprob(token='It', bytes=[73, 116], logprob=-17.086517), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.210302)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.197084), TopLogprob(token='\n', bytes=[10], logprob=-18.810558), TopLogprob(token='<|end|>', bytes=None, logprob=-19.8801), TopLogprob(token='-', bytes=[45], logprob=-20.554901)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.6271377, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.6271377), TopLogprob(token='75', bytes=[55, 53], logprob=-1.7955031), TopLogprob(token='50', bytes=[53, 48], logprob=-2.747661), TopLogprob(token='8', bytes=[56], logprob=-3.062986), TopLogprob(token='6', bytes=[54], logprob=-3.1694045)])]"
"annoyed","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Lisa asks: Is Eric annoyed that Jon doesn't walk to work? Question: Does Lisa believe that Jon doesn't walk to work?","Lisa asks: Is Eric annoyed that Jon doesn't walk to work?","Does Lisa believe that Jon doesn't walk to work?","Does Lisa believe that Jon walks to work?",1,-0.0025575918,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0025575918, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0025575918), TopLogprob(token='0', bytes=[48], logprob=-5.9713306), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.597502), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.371523), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-18.918413)])]"
"right","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Edward asks: Is Laura right that Jon doesn't walk to work? Question: Does Edward believe that Jon doesn't walk to work?","Edward asks: Is Laura right that Jon doesn't walk to work?","Does Edward believe that Jon doesn't walk to work?","Does Edward believe that Jon walks to work?",0.5,-4.167649e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.167649e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.167649e-05), TopLogprob(token='1', bytes=[49], logprob=-10.093527), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.426153), TopLogprob(token='It', bytes=[73, 116], logprob=-17.212645), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.71705)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.793015), TopLogprob(token='\n', bytes=[10], logprob=-19.200994), TopLogprob(token='<|end|>', bytes=None, logprob=-20.449827), TopLogprob(token='-', bytes=[45], logprob=-20.663254)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.11747011, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.11747011), TopLogprob(token='50', bytes=[53, 48], logprob=-2.731518), TopLogprob(token='75', bytes=[55, 53], logprob=-3.9077075), TopLogprob(token='6', bytes=[54], logprob=-4.9930654), TopLogprob(token='8', bytes=[56], logprob=-5.100983)])]"
"confess","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Kevin asks: Did Stephanie confess that Jon doesn't walk to work? Question: Does Kevin believe that Jon doesn't walk to work?","Kevin asks: Did Stephanie confess that Jon doesn't walk to work?","Does Kevin believe that Jon doesn't walk to work?","Does Kevin believe that Jon walks to work?",0.75,-0.00060760236,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00060760236, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00060760236), TopLogprob(token='1', bytes=[49], logprob=-7.4066286), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.6332), TopLogprob(token='It', bytes=[73, 116], logprob=-17.996916), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.121017)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.342989), TopLogprob(token='<|end|>', bytes=None, logprob=-18.765892), TopLogprob(token='\n', bytes=[10], logprob=-18.96705), TopLogprob(token='-', bytes=[45], logprob=-20.55064)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.4448289, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.4448289), TopLogprob(token='5', bytes=[53], logprob=-1.7840699), TopLogprob(token='8', bytes=[56], logprob=-2.1115122), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4337702), TopLogprob(token='9', bytes=[57], logprob=-2.7638597)])]"
"confirm","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Kevin asks: Did Carol confirm that Jon doesn't walk to work? Question: Does Kevin believe that Jon doesn't walk to work?","Kevin asks: Did Carol confirm that Jon doesn't walk to work?","Does Kevin believe that Jon doesn't walk to work?","Does Kevin believe that Jon walks to work?",0.75,-0.00017612721,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00017612721, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00017612721), TopLogprob(token='1', bytes=[49], logprob=-8.645236), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.866817), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.728779), TopLogprob(token='It', bytes=[73, 116], logprob=-18.069185)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.73609), TopLogprob(token='\n', bytes=[10], logprob=-19.32885), TopLogprob(token='<|end|>', bytes=None, logprob=-19.998219), TopLogprob(token='-', bytes=[45], logprob=-20.591007)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.1054842, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.1054842), TopLogprob(token='8', bytes=[56], logprob=-2.1961176), TopLogprob(token='5', bytes=[53], logprob=-2.2428858), TopLogprob(token='85', bytes=[56, 53], logprob=-2.3595984), TopLogprob(token='7', bytes=[55], logprob=-2.8041766)])]"
"demonstrate","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Betty asks: Did Jason demonstrate that Jon doesn't walk to work? Question: Does Betty believe that Jon doesn't walk to work?","Betty asks: Did Jason demonstrate that Jon doesn't walk to work?","Does Betty believe that Jon doesn't walk to work?","Does Betty believe that Jon walks to work?",0.75,-9.3291674e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.3291674e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.3291674e-05), TopLogprob(token='1', bytes=[49], logprob=-9.283152), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.46599), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.465195), TopLogprob(token='It', bytes=[73, 116], logprob=-17.499529)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.539257), TopLogprob(token='\n', bytes=[10], logprob=-19.22728), TopLogprob(token='<|end|>', bytes=None, logprob=-20.014126), TopLogprob(token='-', bytes=[45], logprob=-20.232018)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.2603394, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.2603394), TopLogprob(token='5', bytes=[53], logprob=-1.3743912), TopLogprob(token='8', bytes=[56], logprob=-2.2097087), TopLogprob(token='7', bytes=[55], logprob=-2.717897), TopLogprob(token='6', bytes=[54], logprob=-2.8831058)])]"
"discover","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Dorothy asks: Did Deborah discover that Jon doesn't walk to work? Question: Does Dorothy believe that Jon doesn't walk to work?","Dorothy asks: Did Deborah discover that Jon doesn't walk to work?","Does Dorothy believe that Jon doesn't walk to work?","Does Dorothy believe that Jon walks to work?",0.75,-0.0011830848,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0011830848, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0011830848), TopLogprob(token='1', bytes=[49], logprob=-6.740399), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.235699), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.120928), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-18.333363)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.676622), TopLogprob(token='\n', bytes=[10], logprob=-19.227217), TopLogprob(token='<|end|>', bytes=None, logprob=-19.992577), TopLogprob(token='-', bytes=[45], logprob=-20.512228)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.2292438, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.2292438), TopLogprob(token='85', bytes=[56, 53], logprob=-1.855783), TopLogprob(token='8', bytes=[56], logprob=-1.8589454), TopLogprob(token='9', bytes=[57], logprob=-2.0203528), TopLogprob(token='7', bytes=[55], logprob=-3.0611892)])]"
"establish","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Daniel asks: Did Stephanie establish that Jon doesn't walk to work? Question: Does Daniel believe that Jon doesn't walk to work?","Daniel asks: Did Stephanie establish that Jon doesn't walk to work?","Does Daniel believe that Jon doesn't walk to work?","Does Daniel believe that Jon walks to work?",0.75,-8.697388e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-8.697388e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-8.697388e-05), TopLogprob(token='1', bytes=[49], logprob=-9.354001), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.625538), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.407356), TopLogprob(token='It', bytes=[73, 116], logprob=-17.552965)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.760452), TopLogprob(token='\n', bytes=[10], logprob=-18.734737), TopLogprob(token='<|end|>', bytes=None, logprob=-20.543983), TopLogprob(token='-', bytes=[45], logprob=-20.56754)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-0.8475855, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-0.8475855), TopLogprob(token='5', bytes=[53], logprob=-2.0646589), TopLogprob(token='8', bytes=[56], logprob=-2.2423933), TopLogprob(token='85', bytes=[56, 53], logprob=-2.6392076), TopLogprob(token='7', bytes=[55], logprob=-2.831392)])]"
