verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
confirm,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Kenneth asks: Did Jonathan confirm that Emma didn't study on Saturday morning? Question: Does Kenneth believe that Emma studied on Saturday morning?,Kenneth asks: Did Jonathan confirm that Emma didn't study on Saturday morning?,Does Kenneth believe that Emma didn't study on Saturday morning?,Does Kenneth believe that Emma studied on Saturday morning?,0.20,-1.5758424305,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0017078985, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0017078985), TopLogprob(token='1', bytes=[49], logprob=-6.376708), TopLogprob(token=' ', bytes=[32], logprob=-12.501708), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.126708), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.126708)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008620132, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008620132), TopLogprob(token='<|end|>', bytes=None, logprob=-4.7586203), TopLogprob(token='<|end|>', bytes=None, logprob=-12.25862), TopLogprob(token='<|end|>', bytes=None, logprob=-15.13362), TopLogprob(token='\n', bytes=[10], logprob=-16.63362)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.5655144, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.5655144), TopLogprob(token='10', bytes=[49, 48], logprob=-1.6905144), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9405144), TopLogprob(token='2', bytes=[50], logprob=-2.5655146), TopLogprob(token='30', bytes=[51, 48], logprob=-2.5655146)])]"
demonstrate,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Sandra asks: Did Eric demonstrate that Emma didn't study on Saturday morning? Question: Does Sandra believe that Emma studied on Saturday morning?,Sandra asks: Did Eric demonstrate that Emma didn't study on Saturday morning?,Does Sandra believe that Emma didn't study on Saturday morning?,Does Sandra believe that Emma studied on Saturday morning?,0.20,-1.156175486,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.001703983, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.001703983), TopLogprob(token='1', bytes=[49], logprob=-6.376704), TopLogprob(token=' ', bytes=[32], logprob=-13.751704), TopLogprob(token='-', bytes=[45], logprob=-16.251703), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.564203)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005239803, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005239803), TopLogprob(token='<|end|>', bytes=None, logprob=-5.25524), TopLogprob(token='<|end|>', bytes=None, logprob=-12.2552395), TopLogprob(token='\n', bytes=[10], logprob=-15.0052395), TopLogprob(token='<|end|>', bytes=None, logprob=-15.3802395)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1492317, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1492317), TopLogprob(token='15', bytes=[49, 53], logprob=-1.7742317), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0242317), TopLogprob(token='30', bytes=[51, 48], logprob=-2.1492317), TopLogprob(token='25', bytes=[50, 53], logprob=-2.3992317)])]"
discover,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Jennifer asks: Did Jonathan discover that Emma didn't study on Saturday morning? Question: Does Jennifer believe that Emma studied on Saturday morning?,Jennifer asks: Did Jonathan discover that Emma didn't study on Saturday morning?,Does Jennifer believe that Emma didn't study on Saturday morning?,Does Jennifer believe that Emma studied on Saturday morning?,0.10,-1.4709220537,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0015051017, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0015051017), TopLogprob(token='1', bytes=[49], logprob=-6.501505), TopLogprob(token=' ', bytes=[32], logprob=-13.626505), TopLogprob(token='-', bytes=[45], logprob=-14.626505), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.126505)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.023260852, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.023260852), TopLogprob(token='<|end|>', bytes=None, logprob=-3.7732608), TopLogprob(token='<|end|>', bytes=None, logprob=-11.523261), TopLogprob(token='\n', bytes=[10], logprob=-12.523261), TopLogprob(token='<|end|>', bytes=None, logprob=-14.023261)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.4461561, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.4461561), TopLogprob(token='15', bytes=[49, 53], logprob=-1.8211561), TopLogprob(token='20', bytes=[50, 48], logprob=-2.446156), TopLogprob(token='12', bytes=[49, 50], logprob=-2.571156), TopLogprob(token='05', bytes=[48, 53], logprob=-2.571156)])]"
establish,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Nancy asks: Did Laura establish that Emma didn't study on Saturday morning? Question: Does Nancy believe that Emma studied on Saturday morning?,Nancy asks: Did Laura establish that Emma didn't study on Saturday morning?,Does Nancy believe that Emma didn't study on Saturday morning?,Does Nancy believe that Emma studied on Saturday morning?,0.20,-1.0031899658399999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00038169484, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00038169484), TopLogprob(token='1', bytes=[49], logprob=-7.8753815), TopLogprob(token=' ', bytes=[32], logprob=-13.875381), TopLogprob(token='-', bytes=[45], logprob=-15.500381), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.000381)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.018163871, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.018163871), TopLogprob(token='<|end|>', bytes=None, logprob=-4.0181637), TopLogprob(token='<|end|>', bytes=None, logprob=-11.268164), TopLogprob(token='<|end|>', bytes=None, logprob=-14.893164), TopLogprob(token='\n', bytes=[10], logprob=-15.143164)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-0.9846444, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-0.9846444), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8596444), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9846444), TopLogprob(token='2', bytes=[50], logprob=-2.3596444), TopLogprob(token='30', bytes=[51, 48], logprob=-2.3596444)])]"
hear,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Larry asks: Did Amanda hear that Emma didn't study on Saturday morning? Question: Does Larry believe that Emma studied on Saturday morning?,Larry asks: Did Amanda hear that Emma didn't study on Saturday morning?,Does Larry believe that Emma didn't study on Saturday morning?,Does Larry believe that Emma studied on Saturday morning?,0.10,-1.5141969759,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0007112399, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0007112399), TopLogprob(token='1', bytes=[49], logprob=-7.2507114), TopLogprob(token=' ', bytes=[32], logprob=-14.125711), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.813211), TopLogprob(token='-', bytes=[45], logprob=-16.875711)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.011062436, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.011062436), TopLogprob(token='<|end|>', bytes=None, logprob=-4.5110626), TopLogprob(token='<|end|>', bytes=None, logprob=-11.261063), TopLogprob(token='\n', bytes=[10], logprob=-14.886063), TopLogprob(token='<|end|>', bytes=None, logprob=-14.886063)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.5024233, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.5024233), TopLogprob(token='15', bytes=[49, 53], logprob=-1.7524233), TopLogprob(token='05', bytes=[48, 53], logprob=-2.3774233), TopLogprob(token='12', bytes=[49, 50], logprob=-2.6274233), TopLogprob(token='20', bytes=[50, 48], logprob=-2.6274233)])]"
inform,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Jennifer asks: Did Deborah inform Jane that Emma didn't study on Saturday morning? Question: Does Jennifer believe that Emma studied on Saturday morning?,Jennifer asks: Did Deborah inform Jane that Emma didn't study on Saturday morning?,Does Jennifer believe that Emma didn't study on Saturday morning?,Does Jennifer believe that Emma studied on Saturday morning?,0.02,-1.5049460676000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0013277376, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0013277376), TopLogprob(token='1', bytes=[49], logprob=-6.6263275), TopLogprob(token=' ', bytes=[32], logprob=-14.0013275), TopLogprob(token='-', bytes=[45], logprob=-16.001328), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.376328)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.02327623, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.02327623), TopLogprob(token='<|end|>', bytes=None, logprob=-3.7732763), TopLogprob(token='<|end|>', bytes=None, logprob=-10.523276), TopLogprob(token='\n', bytes=[10], logprob=-14.023276), TopLogprob(token='<|end|>', bytes=None, logprob=-14.023276)]), ChatCompletionTokenLogprob(token='02', bytes=[48, 50], logprob=-1.4803421, top_logprobs=[TopLogprob(token='02', bytes=[48, 50], logprob=-1.4803421), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2303421), TopLogprob(token='05', bytes=[48, 53], logprob=-2.2303421), TopLogprob(token='04', bytes=[48, 52], logprob=-2.3553421), TopLogprob(token='03', bytes=[48, 51], logprob=-2.3553421)])]"
know,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Lisa asks: Does Jason know that Emma didn't study on Saturday morning? Question: Does Lisa believe that Emma studied on Saturday morning?,Lisa asks: Does Jason know that Emma didn't study on Saturday morning?,Does Lisa believe that Emma didn't study on Saturday morning?,Does Lisa believe that Emma studied on Saturday morning?,0.10,-1.4089769449999998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00593164, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00593164), TopLogprob(token='1', bytes=[49], logprob=-5.130932), TopLogprob(token=' ', bytes=[32], logprob=-13.005932), TopLogprob(token='-', bytes=[45], logprob=-16.068432), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.193432)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004083505, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004083505), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5040836), TopLogprob(token='<|end|>', bytes=None, logprob=-12.254084), TopLogprob(token='\n', bytes=[10], logprob=-15.629084), TopLogprob(token='<|end|>', bytes=None, logprob=-16.379084)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.3989618, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.3989618), TopLogprob(token='15', bytes=[49, 53], logprob=-2.0239618), TopLogprob(token='05', bytes=[48, 53], logprob=-2.0239618), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1489618), TopLogprob(token='02', bytes=[48, 50], logprob=-2.2739618)])]"
pretend,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Larry asks: Did Jason pretend that Emma didn't study on Saturday morning? Question: Does Larry believe that Emma studied on Saturday morning?,Larry asks: Did Jason pretend that Emma didn't study on Saturday morning?,Does Larry believe that Emma didn't study on Saturday morning?,Does Larry believe that Emma studied on Saturday morning?,0.75,-1.6361093214240001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0052354103, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0052354103), TopLogprob(token='1', bytes=[49], logprob=-5.255235), TopLogprob(token=' ', bytes=[32], logprob=-13.630236), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.630236), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.880236)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-7.5411124e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-7.5411124e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.500075), TopLogprob(token=',', bytes=[44], logprob=-15.125075), TopLogprob(token='<|end|>', bytes=None, logprob=-15.875075), TopLogprob(token=':', bytes=[58], logprob=-17.500076)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.6307985, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.6307985), TopLogprob(token='80', bytes=[56, 48], logprob=-1.8807985), TopLogprob(token='70', bytes=[55, 48], logprob=-2.1307983), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2557983), TopLogprob(token='65', bytes=[54, 53], logprob=-2.6307983)])]"
prove,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Dorothy asks: Did Stephanie prove that Emma didn't study on Saturday morning? Question: Does Dorothy believe that Emma studied on Saturday morning?,Dorothy asks: Did Stephanie prove that Emma didn't study on Saturday morning?,Does Dorothy believe that Emma didn't study on Saturday morning?,Does Dorothy believe that Emma studied on Saturday morning?,0.20,-1.4631559767,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0017043407, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0017043407), TopLogprob(token='1', bytes=[49], logprob=-6.376704), TopLogprob(token=' ', bytes=[32], logprob=-13.564204), TopLogprob(token='-', bytes=[45], logprob=-15.439204), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.564205)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004086236, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004086236), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504086), TopLogprob(token='<|end|>', bytes=None, logprob=-12.0040865), TopLogprob(token='<|end|>', bytes=None, logprob=-15.1290865), TopLogprob(token=',', bytes=[44], logprob=-15.5040865)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.4573654, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.4573654), TopLogprob(token='30', bytes=[51, 48], logprob=-1.8323654), TopLogprob(token='25', bytes=[50, 53], logprob=-2.0823655), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2073655), TopLogprob(token='2', bytes=[50], logprob=-2.4573655)])]"
reveal,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Karen asks: Did Jacob reveal that Emma didn't study on Saturday morning? Question: Does Karen believe that Emma studied on Saturday morning?,Karen asks: Did Jacob reveal that Emma didn't study on Saturday morning?,Does Karen believe that Emma didn't study on Saturday morning?,Does Karen believe that Emma studied on Saturday morning?,0.20,-1.195788665,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00360114, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00360114), TopLogprob(token='1', bytes=[49], logprob=-5.628601), TopLogprob(token=' ', bytes=[32], logprob=-14.378601), TopLogprob(token='-', bytes=[45], logprob=-16.753601), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.878601)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.014172325, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.014172325), TopLogprob(token='<|end|>', bytes=None, logprob=-4.2641726), TopLogprob(token='<|end|>', bytes=None, logprob=-11.764173), TopLogprob(token='\n', bytes=[10], logprob=-14.889173), TopLogprob(token='<|end|>', bytes=None, logprob=-15.389173)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1780152, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1780152), TopLogprob(token='10', bytes=[49, 48], logprob=-1.3030152), TopLogprob(token='15', bytes=[49, 53], logprob=-1.5530152), TopLogprob(token='2', bytes=[50], logprob=-3.1780152), TopLogprob(token='30', bytes=[51, 48], logprob=-3.1780152)])]"
say,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Scott asks: Did Ronald say that Emma didn't study on Saturday morning? Question: Does Scott believe that Emma studied on Saturday morning?,Scott asks: Did Ronald say that Emma didn't study on Saturday morning?,Does Scott believe that Emma didn't study on Saturday morning?,Does Scott believe that Emma studied on Saturday morning?,0.20,-1.4027829877,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0006293983, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0006293983), TopLogprob(token='1', bytes=[49], logprob=-7.3756294), TopLogprob(token=' ', bytes=[32], logprob=-13.250629), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.12563), TopLogprob(token='-', bytes=[45], logprob=-16.43813)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019320894, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019320894), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251932), TopLogprob(token='<|end|>', bytes=None, logprob=-12.876932), TopLogprob(token='<|end|>', bytes=None, logprob=-15.876932), TopLogprob(token=',', bytes=[44], logprob=-16.001932)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.4002215, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.4002215), TopLogprob(token='30', bytes=[51, 48], logprob=-1.4002215), TopLogprob(token='25', bytes=[50, 53], logprob=-2.2752213), TopLogprob(token='2', bytes=[50], logprob=-2.5252213), TopLogprob(token='3', bytes=[51], logprob=-2.6502213)])]"
see,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Daniel asks: Did Jason see that Emma didn't study on Saturday morning? Question: Does Daniel believe that Emma studied on Saturday morning?,Daniel asks: Did Jason see that Emma didn't study on Saturday morning?,Does Daniel believe that Emma didn't study on Saturday morning?,Does Daniel believe that Emma studied on Saturday morning?,0.05,-1.290278365,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.003600783, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.003600783), TopLogprob(token='1', bytes=[49], logprob=-5.6286006), TopLogprob(token=' ', bytes=[32], logprob=-14.753601), TopLogprob(token='-', bytes=[45], logprob=-16.191101), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.441101)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.029771782, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.029771782), TopLogprob(token='<|end|>', bytes=None, logprob=-3.5297718), TopLogprob(token='<|end|>', bytes=None, logprob=-11.029772), TopLogprob(token='\n', bytes=[10], logprob=-12.529772), TopLogprob(token='<|end|>', bytes=None, logprob=-14.404772)]), ChatCompletionTokenLogprob(token='05', bytes=[48, 53], logprob=-1.2569058, top_logprobs=[TopLogprob(token='05', bytes=[48, 53], logprob=-1.2569058), TopLogprob(token='02', bytes=[48, 50], logprob=-1.7569058), TopLogprob(token='10', bytes=[49, 48], logprob=-2.2569058), TopLogprob(token='04', bytes=[48, 52], logprob=-2.8819058), TopLogprob(token='03', bytes=[48, 51], logprob=-2.8819058)])]"
suggest,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Christopher asks: Did Jeffrey suggest that Emma didn't study on Saturday morning? Question: Does Christopher believe that Emma studied on Saturday morning?,Christopher asks: Did Jeffrey suggest that Emma didn't study on Saturday morning?,Does Christopher believe that Emma didn't study on Saturday morning?,Does Christopher believe that Emma studied on Saturday morning?,0.20,-1.2933615888,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0010348338, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0010348338), TopLogprob(token='1', bytes=[49], logprob=-6.8760347), TopLogprob(token=' ', bytes=[32], logprob=-13.938535), TopLogprob(token='-', bytes=[45], logprob=-15.501035), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.188536)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004082555, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004082555), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5040827), TopLogprob(token='<|end|>', bytes=None, logprob=-13.004083), TopLogprob(token='<|end|>', bytes=None, logprob=-15.254083), TopLogprob(token=',', bytes=[44], logprob=-15.504083)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.2882442, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.2882442), TopLogprob(token='30', bytes=[51, 48], logprob=-1.5382442), TopLogprob(token='25', bytes=[50, 53], logprob=-2.0382442), TopLogprob(token='2', bytes=[50], logprob=-2.4132442), TopLogprob(token='15', bytes=[49, 53], logprob=-2.5382442)])]"
think,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Larry asks: Does Rebecca think that Emma didn't study on Saturday morning? Question: Does Larry believe that Emma studied on Saturday morning?,Larry asks: Does Rebecca think that Emma didn't study on Saturday morning?,Does Larry believe that Emma didn't study on Saturday morning?,Does Larry believe that Emma studied on Saturday morning?,0.30,-1.46200707943,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0015065284, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0015065284), TopLogprob(token='1', bytes=[49], logprob=-6.5015063), TopLogprob(token=' ', bytes=[32], logprob=-13.126507), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.251507), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.439007)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026205103, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026205103), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token='<|end|>', bytes=None, logprob=-14.500262), TopLogprob(token=',', bytes=[44], logprob=-15.750262), TopLogprob(token=':', bytes=[58], logprob=-17.125261)]), ChatCompletionTokenLogprob(token='30', bytes=[51, 48], logprob=-1.4602385, top_logprobs=[TopLogprob(token='30', bytes=[51, 48], logprob=-1.4602385), TopLogprob(token='40', bytes=[52, 48], logprob=-2.0852385), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3352385), TopLogprob(token='70', bytes=[55, 48], logprob=-2.4602385), TopLogprob(token='35', bytes=[51, 53], logprob=-2.5852385)])]"
acknowledge,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Kenneth asks: Did Carol acknowledge that Julian doesn't dance salsa? Question: Does Kenneth believe that Julian dances salsa?,Kenneth asks: Did Carol acknowledge that Julian doesn't dance salsa?,Does Kenneth believe that Julian doesn't dance salsa?,Does Kenneth believe that Julian dances salsa?,0.10,-1.43022969873,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00080629473, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00080629473), TopLogprob(token='1', bytes=[49], logprob=-7.1258063), TopLogprob(token=' ', bytes=[32], logprob=-13.750806), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.000807), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.500807)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.018168204, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.018168204), TopLogprob(token='<|end|>', bytes=None, logprob=-4.018168), TopLogprob(token='<|end|>', bytes=None, logprob=-11.018168), TopLogprob(token='\n', bytes=[10], logprob=-14.518168), TopLogprob(token='<|end|>', bytes=None, logprob=-14.518168)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.4112552, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.4112552), TopLogprob(token='15', bytes=[49, 53], logprob=-1.5362552), TopLogprob(token='05', bytes=[48, 53], logprob=-2.2862554), TopLogprob(token='20', bytes=[50, 48], logprob=-2.7862554), TopLogprob(token='12', bytes=[49, 50], logprob=-2.9112554)])]"
admit,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Karen asks: Did Deborah admit that Julian doesn't dance salsa? Question: Does Karen believe that Julian dances salsa?,Karen asks: Did Deborah admit that Julian doesn't dance salsa?,Does Karen believe that Julian doesn't dance salsa?,Does Karen believe that Julian dances salsa?,0.15,-1.3564564138,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0013278568, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0013278568), TopLogprob(token='1', bytes=[49], logprob=-6.626328), TopLogprob(token=' ', bytes=[32], logprob=-14.0013275), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.8138275), TopLogprob(token='-', bytes=[45], logprob=-16.376328)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008632057, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008632057), TopLogprob(token='<|end|>', bytes=None, logprob=-4.758632), TopLogprob(token='<|end|>', bytes=None, logprob=-11.008632), TopLogprob(token='<|end|>', bytes=None, logprob=-15.133632), TopLogprob(token=',', bytes=[44], logprob=-16.258633)]), ChatCompletionTokenLogprob(token='15', bytes=[49, 53], logprob=-1.3464965, top_logprobs=[TopLogprob(token='15', bytes=[49, 53], logprob=-1.3464965), TopLogprob(token='10', bytes=[49, 48], logprob=-1.5964965), TopLogprob(token='20', bytes=[50, 48], logprob=-1.7214965), TopLogprob(token='2', bytes=[50], logprob=-1.8464965), TopLogprob(token='1', bytes=[49], logprob=-2.7214966)])]"
announce,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Steven asks: Did Ryan announce that Julian doesn't dance salsa? Question: Does Steven believe that Julian dances salsa?,Steven asks: Did Ryan announce that Julian doesn't dance salsa?,Does Steven believe that Julian doesn't dance salsa?,Does Steven believe that Julian dances salsa?,0.15,-1.4107287003,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0003822909, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0003822909), TopLogprob(token='1', bytes=[49], logprob=-7.8753824), TopLogprob(token=' ', bytes=[32], logprob=-14.125382), TopLogprob(token='-', bytes=[45], logprob=-15.375382), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-15.687882)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031878094, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031878094), TopLogprob(token='<|end|>', bytes=None, logprob=-5.7531877), TopLogprob(token='<|end|>', bytes=None, logprob=-11.753188), TopLogprob(token=',', bytes=[44], logprob=-14.003188), TopLogprob(token='<|end|>', bytes=None, logprob=-14.878188)]), ChatCompletionTokenLogprob(token='15', bytes=[49, 53], logprob=-1.4071586, top_logprobs=[TopLogprob(token='15', bytes=[49, 53], logprob=-1.4071586), TopLogprob(token='20', bytes=[50, 48], logprob=-1.6571586), TopLogprob(token='10', bytes=[49, 48], logprob=-1.9071586), TopLogprob(token='2', bytes=[50], logprob=-2.2821586), TopLogprob(token='25', bytes=[50, 53], logprob=-2.7821586)])]"
