verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
see,not_p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Dorothy asks: Did Rebecca see that Sophia didn't get a tattoo? Question: Does Dorothy believe that Sophia didn't get a tattoo?,Dorothy asks: Did Rebecca see that Sophia didn't get a tattoo?,Does Dorothy believe that Sophia didn't get a tattoo?,Does Dorothy believe that Sophia got a tattoo?,0.20,-0.018151231,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.018151231, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.018151231), TopLogprob(token='1', bytes=[49], logprob=-4.0181513), TopLogprob(token=' ', bytes=[32], logprob=-14.268151), TopLogprob(token='-', bytes=[45], logprob=-15.893151), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.58065)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004083978, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004083978), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504084), TopLogprob(token='<|end|>', bytes=None, logprob=-12.504084), TopLogprob(token=',', bytes=[44], logprob=-14.629084), TopLogprob(token='<|end|>', bytes=None, logprob=-14.879084)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.668819, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.668819), TopLogprob(token='2', bytes=[50], logprob=-1.793819), TopLogprob(token='15', bytes=[49, 53], logprob=-2.043819), TopLogprob(token='25', bytes=[50, 53], logprob=-2.293819), TopLogprob(token='30', bytes=[51, 48], logprob=-2.668819)])]"
suggest,not_p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Steven asks: Did Laura suggest that Sophia didn't get a tattoo? Question: Does Steven believe that Sophia didn't get a tattoo?,Steven asks: Did Laura suggest that Sophia didn't get a tattoo?,Does Steven believe that Sophia didn't get a tattoo?,Does Steven believe that Sophia got a tattoo?,0.20,-0.00062856387,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00062856387, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00062856387), TopLogprob(token='1', bytes=[49], logprob=-7.3756285), TopLogprob(token=' ', bytes=[32], logprob=-14.000628), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.375628), TopLogprob(token='-', bytes=[45], logprob=-15.875628)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0005544632, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0005544632), TopLogprob(token='<|end|>', bytes=None, logprob=-7.5005546), TopLogprob(token='<|end|>', bytes=None, logprob=-14.000554), TopLogprob(token=',', bytes=[44], logprob=-15.500554), TopLogprob(token=' -', bytes=[32, 45], logprob=-17.125555)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.0320916, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.0320916), TopLogprob(token='30', bytes=[51, 48], logprob=-1.0320916), TopLogprob(token='25', bytes=[50, 53], logprob=-2.1570916), TopLogprob(token='35', bytes=[51, 53], logprob=-3.0320916), TopLogprob(token='2', bytes=[50], logprob=-3.1570916)])]"
think,not_p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Sandra asks: Does Melissa think that Sophia didn't get a tattoo? Question: Does Sandra believe that Sophia didn't get a tattoo?,Sandra asks: Does Melissa think that Sophia didn't get a tattoo?,Does Sandra believe that Sophia didn't get a tattoo?,Does Sandra believe that Sophia got a tattoo?,0.20,-0.0017057711,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0017057711, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0017057711), TopLogprob(token='1', bytes=[49], logprob=-6.3767056), TopLogprob(token=' ', bytes=[32], logprob=-13.501706), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.876706), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.314206)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000553748, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000553748), TopLogprob(token='<|end|>', bytes=None, logprob=-7.5005536), TopLogprob(token='<|end|>', bytes=None, logprob=-14.625554), TopLogprob(token=',', bytes=[44], logprob=-15.500554), TopLogprob(token='\n', bytes=[10], logprob=-17.000553)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1627004, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1627004), TopLogprob(token='30', bytes=[51, 48], logprob=-1.7877004), TopLogprob(token='25', bytes=[50, 53], logprob=-1.9127004), TopLogprob(token='2', bytes=[50], logprob=-2.2877004), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4127004)])]"
polar,not_p,high_prior,Sophia,Sophia is a hipster.,Fact: Sophia is a hipster. Sentence: Kimberly asks: Did Sophia get a tattoo? Question: Does Kimberly believe that Sophia didn't get a tattoo?,Kimberly asks: Did Sophia get a tattoo?,Does Kimberly believe that Sophia didn't get a tattoo?,,0.20,-5.6769813e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.6769813e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.6769813e-06), TopLogprob(token='1', bytes=[49], logprob=-12.375006), TopLogprob(token=' ', bytes=[32], logprob=-14.875006), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.500006), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.000006)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.014172444, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.014172444), TopLogprob(token='<|end|>', bytes=None, logprob=-4.2641726), TopLogprob(token='<|end|>', bytes=None, logprob=-12.014173), TopLogprob(token='<|end|>', bytes=None, logprob=-14.014173), TopLogprob(token='\n', bytes=[10], logprob=-14.264173)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.0108331, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.0108331), TopLogprob(token='2', bytes=[50], logprob=-1.5108331), TopLogprob(token='30', bytes=[51, 48], logprob=-2.0108333), TopLogprob(token='3', bytes=[51], logprob=-2.3858333), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5108333)])]"
acknowledge,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kathleen asks: Did Gary acknowledge that Mary is not pregnant? Question: Does Kathleen believe that Mary is not pregnant?,Kathleen asks: Did Gary acknowledge that Mary is not pregnant?,Does Kathleen believe that Mary is not pregnant?,Does Kathleen believe that Mary is pregnant?,1.00,-0.061970044,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.061970044, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.061970044), TopLogprob(token='0', bytes=[48], logprob=-2.81197), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.93697), TopLogprob(token=' ', bytes=[32], logprob=-14.93697), TopLogprob(token='-', bytes=[45], logprob=-15.99947)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.25197986, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.25197986), TopLogprob(token='<|end|>', bytes=None, logprob=-1.5019798), TopLogprob(token='<|end|>', bytes=None, logprob=-10.25198), TopLogprob(token='<|end|>', bytes=None, logprob=-11.50198), TopLogprob(token='\n', bytes=[10], logprob=-13.00198)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.03628767, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.03628767), TopLogprob(token='0', bytes=[48], logprob=-3.5362878), TopLogprob(token='<|end|>', bytes=None, logprob=-5.036288), TopLogprob(token=' ', bytes=[32], logprob=-11.786287), TopLogprob(token='<|end|>', bytes=None, logprob=-12.536287)])]"
admit,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Edward asks: Did Eric admit that Mary is not pregnant? Question: Does Edward believe that Mary is not pregnant?,Edward asks: Did Eric admit that Mary is not pregnant?,Does Edward believe that Mary is not pregnant?,Does Edward believe that Mary is pregnant?,0.95,-0.63260615,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.63260615, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.63260615), TopLogprob(token='1', bytes=[49], logprob=-0.75760615), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.1326065), TopLogprob(token=' ', bytes=[32], logprob=-13.6326065), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.5076065)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000336535, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000336535), TopLogprob(token='<|end|>', bytes=None, logprob=-8.000337), TopLogprob(token=',', bytes=[44], logprob=-14.625337), TopLogprob(token='<|end|>', bytes=None, logprob=-14.750337), TopLogprob(token=':', bytes=[58], logprob=-16.625336)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.20933911, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.20933911), TopLogprob(token='99', bytes=[57, 57], logprob=-2.9593391), TopLogprob(token='98', bytes=[57, 56], logprob=-3.2093391), TopLogprob(token='9', bytes=[57], logprob=-3.3343391), TopLogprob(token='90', bytes=[57, 48], logprob=-3.4593391)])]"
announce,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Daniel asks: Did Ryan announce that Mary is not pregnant? Question: Does Daniel believe that Mary is not pregnant?,Daniel asks: Did Ryan announce that Mary is not pregnant?,Does Daniel believe that Mary is not pregnant?,Does Daniel believe that Mary is pregnant?,1,-0.4740814,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.4740814, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.4740814), TopLogprob(token='0', bytes=[48], logprob=-0.9740814), TopLogprob(token=' ', bytes=[32], logprob=-13.474081), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.411581), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.099081)])]"
annoyed,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Tyler asks: Is Jonathan annoyed that Mary is not pregnant? Question: Does Tyler believe that Mary is not pregnant?,Tyler asks: Is Jonathan annoyed that Mary is not pregnant?,Does Tyler believe that Mary is not pregnant?,Does Tyler believe that Mary is pregnant?,1.00,-0.009757033,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.009757033, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.009757033), TopLogprob(token='0', bytes=[48], logprob=-4.634757), TopLogprob(token=' ', bytes=[32], logprob=-15.134757), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.384757), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-15.509757)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.31329796, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.31329796), TopLogprob(token='<|end|>', bytes=None, logprob=-1.313298), TopLogprob(token='<|end|>', bytes=None, logprob=-10.563298), TopLogprob(token='<|end|>', bytes=None, logprob=-12.063298), TopLogprob(token='\n', bytes=[10], logprob=-12.813298)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.025135433, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.025135433), TopLogprob(token='0', bytes=[48], logprob=-3.7751355), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2751355), TopLogprob(token=' ', bytes=[32], logprob=-13.275135), TopLogprob(token='<|end|>', bytes=None, logprob=-13.525135)])]"
right,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kevin asks: Is Amanda right that Mary is not pregnant? Question: Does Kevin believe that Mary is not pregnant?,Kevin asks: Is Amanda right that Mary is not pregnant?,Does Kevin believe that Mary is not pregnant?,Does Kevin believe that Mary is pregnant?,1.00,-0.5759421,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5759421, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5759421), TopLogprob(token='0', bytes=[48], logprob=-0.8259421), TopLogprob(token=' ', bytes=[32], logprob=-13.575942), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.075942), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.700942)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.38693348, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.38693348), TopLogprob(token='<|end|>', bytes=None, logprob=-1.1369334), TopLogprob(token='<|end|>', bytes=None, logprob=-9.886933), TopLogprob(token='<|end|>', bytes=None, logprob=-12.136933), TopLogprob(token='\n', bytes=[10], logprob=-12.386933)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.025134856, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.025134856), TopLogprob(token='0', bytes=[48], logprob=-3.7751348), TopLogprob(token='<|end|>', bytes=None, logprob=-6.275135), TopLogprob(token=' ', bytes=[32], logprob=-13.275135), TopLogprob(token='<|end|>', bytes=None, logprob=-13.525135)])]"
confess,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kathleen asks: Did Ronald confess that Mary is not pregnant? Question: Does Kathleen believe that Mary is not pregnant?,Kathleen asks: Did Ronald confess that Mary is not pregnant?,Does Kathleen believe that Mary is not pregnant?,Does Kathleen believe that Mary is pregnant?,1.00,-0.033648465,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.033648465, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.033648465), TopLogprob(token='0', bytes=[48], logprob=-3.4086485), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.4086485), TopLogprob(token=' ', bytes=[32], logprob=-14.7836485), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-15.3461485)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.16025743, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.16025743), TopLogprob(token='<|end|>', bytes=None, logprob=-1.9102575), TopLogprob(token='<|end|>', bytes=None, logprob=-10.660257), TopLogprob(token='<|end|>', bytes=None, logprob=-12.160257), TopLogprob(token=' ', bytes=[32], logprob=-13.410257)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.020593274, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.020593274), TopLogprob(token='0', bytes=[48], logprob=-4.020593), TopLogprob(token='<|end|>', bytes=None, logprob=-6.020593), TopLogprob(token=' ', bytes=[32], logprob=-12.520594), TopLogprob(token='<|end|>', bytes=None, logprob=-12.770594)])]"
confirm,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Larry asks: Did Nicholas confirm that Mary is not pregnant? Question: Does Larry believe that Mary is not pregnant?,Larry asks: Did Nicholas confirm that Mary is not pregnant?,Does Larry believe that Mary is not pregnant?,Does Larry believe that Mary is pregnant?,0.95,-0.023248974,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.023248974, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.023248974), TopLogprob(token='1', bytes=[49], logprob=-3.773249), TopLogprob(token=' ', bytes=[32], logprob=-13.273249), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-15.585749), TopLogprob(token='.', bytes=[46], logprob=-15.898249)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-3.631232e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-3.631232e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.250036), TopLogprob(token=',', bytes=[44], logprob=-14.625036), TopLogprob(token='<|end|>', bytes=None, logprob=-16.250036), TopLogprob(token=':', bytes=[58], logprob=-16.875036)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.5118501, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.5118501), TopLogprob(token='90', bytes=[57, 48], logprob=-1.8868501), TopLogprob(token='85', bytes=[56, 53], logprob=-2.13685), TopLogprob(token='9', bytes=[57], logprob=-2.51185), TopLogprob(token='80', bytes=[56, 48], logprob=-4.3868504)])]"
demonstrate,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Nancy asks: Did Melissa demonstrate that Mary is not pregnant? Question: Does Nancy believe that Mary is not pregnant?,Nancy asks: Did Melissa demonstrate that Mary is not pregnant?,Does Nancy believe that Mary is not pregnant?,Does Nancy believe that Mary is pregnant?,0.2,-0.012512356,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.012512356, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.012512356), TopLogprob(token='1', bytes=[49], logprob=-4.387512), TopLogprob(token=' ', bytes=[32], logprob=-13.887512), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.825012), TopLogprob(token='-', bytes=[45], logprob=-15.262512)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0040843356, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0040843356), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504084), TopLogprob(token='<|end|>', bytes=None, logprob=-12.254085), TopLogprob(token=',', bytes=[44], logprob=-15.379085), TopLogprob(token='<|end|>', bytes=None, logprob=-15.629085)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.0836608, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.0836608), TopLogprob(token='85', bytes=[56, 53], logprob=-2.0836608), TopLogprob(token='8', bytes=[56], logprob=-2.5836608), TopLogprob(token='20', bytes=[50, 48], logprob=-2.7086608), TopLogprob(token='75', bytes=[55, 53], logprob=-2.7086608)])]"
discover,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kenneth asks: Did Rebecca discover that Mary is not pregnant? Question: Does Kenneth believe that Mary is not pregnant?,Kenneth asks: Did Rebecca discover that Mary is not pregnant?,Does Kenneth believe that Mary is not pregnant?,Does Kenneth believe that Mary is pregnant?,1.00,-0.31327042,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.31327042, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.31327042), TopLogprob(token='0', bytes=[48], logprob=-1.3132704), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.063271), TopLogprob(token=' ', bytes=[32], logprob=-14.063271), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-14.188271)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.1602483, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.1602483), TopLogprob(token='<|end|>', bytes=None, logprob=-1.9102483), TopLogprob(token='<|end|>', bytes=None, logprob=-11.160249), TopLogprob(token='<|end|>', bytes=None, logprob=-12.160249), TopLogprob(token='\n', bytes=[10], logprob=-13.160249)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.027249552, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.027249552), TopLogprob(token='0', bytes=[48], logprob=-3.7772496), TopLogprob(token='<|end|>', bytes=None, logprob=-5.5272493), TopLogprob(token=' ', bytes=[32], logprob=-11.527249), TopLogprob(token='01', bytes=[48, 49], logprob=-13.027249)])]"
establish,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Daniel asks: Did Laura establish that Mary is not pregnant? Question: Does Daniel believe that Mary is not pregnant?,Daniel asks: Did Laura establish that Mary is not pregnant?,Does Daniel believe that Mary is not pregnant?,Does Daniel believe that Mary is pregnant?,0.95,-0.029751068,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.029751068, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.029751068), TopLogprob(token='1', bytes=[49], logprob=-3.529751), TopLogprob(token=' ', bytes=[32], logprob=-15.279751), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-16.40475), TopLogprob(token='-', bytes=[45], logprob=-16.46725)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019314934, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019314934), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519317), TopLogprob(token='<|end|>', bytes=None, logprob=-13.251931), TopLogprob(token='<|end|>', bytes=None, logprob=-16.126932), TopLogprob(token=',', bytes=[44], logprob=-16.376932)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.7897514, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.7897514), TopLogprob(token='85', bytes=[56, 53], logprob=-2.0397515), TopLogprob(token='90', bytes=[57, 48], logprob=-2.2897515), TopLogprob(token='9', bytes=[57], logprob=-2.6647515), TopLogprob(token='05', bytes=[48, 53], logprob=-3.2897515)])]"
hear,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kimberly asks: Did Melissa hear that Mary is not pregnant? Question: Does Kimberly believe that Mary is not pregnant?,Kimberly asks: Did Melissa hear that Mary is not pregnant?,Does Kimberly believe that Mary is not pregnant?,Does Kimberly believe that Mary is pregnant?,1.00,-0.11282859,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.11282859, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.11282859), TopLogprob(token='0', bytes=[48], logprob=-2.2378285), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.487828), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-14.237828), TopLogprob(token=' ', bytes=[32], logprob=-14.425328)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.3869226, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.3869226), TopLogprob(token='<|end|>', bytes=None, logprob=-1.1369226), TopLogprob(token='<|end|>', bytes=None, logprob=-10.386923), TopLogprob(token='<|end|>', bytes=None, logprob=-11.386923), TopLogprob(token='\n', bytes=[10], logprob=-12.136923)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.019631237, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.019631237), TopLogprob(token='0', bytes=[48], logprob=-4.0196314), TopLogprob(token='<|end|>', bytes=None, logprob=-6.5196314), TopLogprob(token=' ', bytes=[32], logprob=-12.769631), TopLogprob(token='<|end|>', bytes=None, logprob=-13.769631)])]"
inform,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Christopher asks: Did Timothy inform Jane that Mary is not pregnant? Question: Does Christopher believe that Mary is not pregnant?,Christopher asks: Did Timothy inform Jane that Mary is not pregnant?,Does Christopher believe that Mary is not pregnant?,Does Christopher believe that Mary is pregnant?,0.95,-0.6931538,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.6931538, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.6931538), TopLogprob(token='1', bytes=[49], logprob=-0.6931538), TopLogprob(token=' ', bytes=[32], logprob=-13.818153), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.943153), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.318153)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026217024, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026217024), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token=',', bytes=[44], logprob=-14.500262), TopLogprob(token='<|end|>', bytes=None, logprob=-15.125262), TopLogprob(token='<|end|>', bytes=None, logprob=-17.375261)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.23044072, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.23044072), TopLogprob(token='9', bytes=[57], logprob=-3.1054406), TopLogprob(token='98', bytes=[57, 56], logprob=-3.1054406), TopLogprob(token='99', bytes=[57, 57], logprob=-3.2304406), TopLogprob(token='90', bytes=[57, 48], logprob=-3.4804406)])]"
know,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Cynthia asks: Does Sharon know that Mary is not pregnant? Question: Does Cynthia believe that Mary is not pregnant?,Cynthia asks: Does Sharon know that Mary is not pregnant?,Does Cynthia believe that Mary is not pregnant?,Does Cynthia believe that Mary is pregnant?,1.00,-0.0067159673,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0067159673, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0067159673), TopLogprob(token='0', bytes=[48], logprob=-5.006716), TopLogprob(token=' ', bytes=[32], logprob=-15.381716), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.756716), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-17.194216)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.3133153, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.3133153), TopLogprob(token='<|end|>', bytes=None, logprob=-1.3133153), TopLogprob(token='<|end|>', bytes=None, logprob=-10.313315), TopLogprob(token='<|end|>', bytes=None, logprob=-11.313315), TopLogprob(token=' ', bytes=[32], logprob=-13.063315)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.02982363, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.02982363), TopLogprob(token='0', bytes=[48], logprob=-3.7798235), TopLogprob(token='<|end|>', bytes=None, logprob=-5.029824), TopLogprob(token=' ', bytes=[32], logprob=-11.779823), TopLogprob(token='<|end|>', bytes=None, logprob=-12.529823)])]"
pretend,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Steven asks: Did Jason pretend that Mary is not pregnant? Question: Does Steven believe that Mary is not pregnant?,Steven asks: Did Jason pretend that Mary is not pregnant?,Does Steven believe that Mary is not pregnant?,Does Steven believe that Mary is pregnant?,0.95,-0.12693146,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.12693146, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.12693146), TopLogprob(token='1', bytes=[49], logprob=-2.1269314), TopLogprob(token=' ', bytes=[32], logprob=-13.251931), TopLogprob(token='-', bytes=[45], logprob=-15.439431), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.001932)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.011063501, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.011063501), TopLogprob(token='<|end|>', bytes=None, logprob=-4.5110636), TopLogprob(token='<|end|>', bytes=None, logprob=-11.261064), TopLogprob(token='<|end|>', bytes=None, logprob=-14.386064), TopLogprob(token=',', bytes=[44], logprob=-14.761064)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.75743985, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.75743985), TopLogprob(token='98', bytes=[57, 56], logprob=-2.2574399), TopLogprob(token='97', bytes=[57, 55], logprob=-2.5074399), TopLogprob(token='9', bytes=[57], logprob=-2.6324399), TopLogprob(token='99', bytes=[57, 57], logprob=-2.6324399)])]"
