verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
discover,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Sandra asks: Did Ronald discover that Owen didn't shovel snow last winter? Question: Does Sandra believe that Owen didn't shovel snow last winter?,Sandra asks: Did Ronald discover that Owen didn't shovel snow last winter?,Does Sandra believe that Owen didn't shovel snow last winter?,Does Sandra believe that Owen shoveled snow last winter?,0.85,-0.00027432904,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00027432904, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00027432904), TopLogprob(token='1', bytes=[49], logprob=-8.357119), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.358189), TopLogprob(token=' ', bytes=[32], logprob=-12.717247), TopLogprob(token='I', bytes=[73], logprob=-13.215935)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00029232146, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00029232146), TopLogprob(token='<|end|>', bytes=None, logprob=-8.148358), TopLogprob(token=' ', bytes=[32], logprob=-14.115312), TopLogprob(token='<|end|>', bytes=None, logprob=-14.292889), TopLogprob(token='\n', bytes=[10], logprob=-14.527537)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.7684813, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.7684813), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0492373), TopLogprob(token='95', bytes=[57, 53], logprob=-2.4802427), TopLogprob(token='90', bytes=[57, 48], logprob=-2.8404875), TopLogprob(token='01', bytes=[48, 49], logprob=-2.9226675)])]"
establish,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Kathleen asks: Did Rebecca establish that Owen didn't shovel snow last winter? Question: Does Kathleen believe that Owen didn't shovel snow last winter?,Kathleen asks: Did Rebecca establish that Owen didn't shovel snow last winter?,Does Kathleen believe that Owen didn't shovel snow last winter?,Does Kathleen believe that Owen shoveled snow last winter?,0.85,-0.00023441046,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00023441046, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00023441046), TopLogprob(token='1', bytes=[49], logprob=-8.654316), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.908577), TopLogprob(token=' ', bytes=[32], logprob=-12.545761), TopLogprob(token='I', bytes=[73], logprob=-13.367352)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0006562008, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0006562008), TopLogprob(token='<|end|>', bytes=None, logprob=-7.331936), TopLogprob(token=' ', bytes=[32], logprob=-14.708051), TopLogprob(token='\n', bytes=[10], logprob=-15.074968), TopLogprob(token='<|end|>', bytes=None, logprob=-15.155356)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.582765, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.582765), TopLogprob(token='75', bytes=[55, 53], logprob=-1.8210481), TopLogprob(token='95', bytes=[57, 53], logprob=-2.4352202), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5286899), TopLogprob(token='80', bytes=[56, 48], logprob=-2.5958705)])]"
hear,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Jennifer asks: Did Jeffrey hear that Owen didn't shovel snow last winter? Question: Does Jennifer believe that Owen didn't shovel snow last winter?,Jennifer asks: Did Jeffrey hear that Owen didn't shovel snow last winter?,Does Jennifer believe that Owen didn't shovel snow last winter?,Does Jennifer believe that Owen shoveled snow last winter?,0.85,-0.0004004025,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0004004025, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0004004025), TopLogprob(token='1', bytes=[49], logprob=-8.095163), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.416849), TopLogprob(token=' ', bytes=[32], logprob=-12.309555), TopLogprob(token='I', bytes=[73], logprob=-12.575645)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000290295, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000290295), TopLogprob(token='<|end|>', bytes=None, logprob=-8.153322), TopLogprob(token=' ', bytes=[32], logprob=-14.464078), TopLogprob(token=',', bytes=[44], logprob=-14.538825), TopLogprob(token='\n', bytes=[10], logprob=-14.58125)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.3672221, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.3672221), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8950465), TopLogprob(token='75', bytes=[55, 53], logprob=-1.9181712), TopLogprob(token='90', bytes=[57, 48], logprob=-2.4689753), TopLogprob(token='8', bytes=[56], logprob=-2.4809916)])]"
inform,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Nancy asks: Did Melissa inform Jane that Owen didn't shovel snow last winter? Question: Does Nancy believe that Owen didn't shovel snow last winter?,Nancy asks: Did Melissa inform Jane that Owen didn't shovel snow last winter?,Does Nancy believe that Owen didn't shovel snow last winter?,Does Nancy believe that Owen shoveled snow last winter?,0.85,-0.0001376281,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0001376281, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0001376281), TopLogprob(token='1', bytes=[49], logprob=-9.137362), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.721941), TopLogprob(token=' ', bytes=[32], logprob=-12.733362), TopLogprob(token='I', bytes=[73], logprob=-13.114126)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00014346908, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00014346908), TopLogprob(token='<|end|>', bytes=None, logprob=-8.866009), TopLogprob(token=',', bytes=[44], logprob=-14.426608), TopLogprob(token=' ', bytes=[32], logprob=-14.486449), TopLogprob(token='<|end|>', bytes=None, logprob=-14.834018)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.6382217, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.6382217), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8317661), TopLogprob(token='75', bytes=[55, 53], logprob=-1.9589405), TopLogprob(token='8', bytes=[56], logprob=-2.457243), TopLogprob(token='90', bytes=[57, 48], logprob=-2.8590755)])]"
know,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Paul asks: Does Jacob know that Owen didn't shovel snow last winter? Question: Does Paul believe that Owen didn't shovel snow last winter?,Paul asks: Does Jacob know that Owen didn't shovel snow last winter?,Does Paul believe that Owen didn't shovel snow last winter?,Does Paul believe that Owen shoveled snow last winter?,0.95,-0.00059187476,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00059187476, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00059187476), TopLogprob(token='1', bytes=[49], logprob=-7.531344), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.021892), TopLogprob(token=' ', bytes=[32], logprob=-12.248544), TopLogprob(token='I', bytes=[73], logprob=-13.070945)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-4.501419e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-4.501419e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.036548), TopLogprob(token=',', bytes=[44], logprob=-15.026392), TopLogprob(token='<|end|>', bytes=None, logprob=-15.478428), TopLogprob(token='\n', bytes=[10], logprob=-15.576511)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.716755, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.716755), TopLogprob(token='85', bytes=[56, 53], logprob=-1.7692796), TopLogprob(token='75', bytes=[55, 53], logprob=-1.8886281), TopLogprob(token='8', bytes=[56], logprob=-2.2091904), TopLogprob(token='90', bytes=[57, 48], logprob=-2.9666862)])]"
pretend,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Edward asks: Did Melissa pretend that Owen didn't shovel snow last winter? Question: Does Edward believe that Owen didn't shovel snow last winter?,Edward asks: Did Melissa pretend that Owen didn't shovel snow last winter?,Does Edward believe that Owen didn't shovel snow last winter?,Does Edward believe that Owen shoveled snow last winter?,0.01,-7.2907846e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.2907846e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.2907846e-05), TopLogprob(token='1', bytes=[49], logprob=-9.690842), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.80257), TopLogprob(token=' ', bytes=[32], logprob=-13.396725), TopLogprob(token='I', bytes=[73], logprob=-14.421005)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00040207137, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00040207137), TopLogprob(token='<|end|>', bytes=None, logprob=-7.8260856), TopLogprob(token=' ', bytes=[32], logprob=-14.096952), TopLogprob(token='\n', bytes=[10], logprob=-14.267711), TopLogprob(token=',', bytes=[44], logprob=-14.593413)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-2.0122697, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-2.0122697), TopLogprob(token='2', bytes=[50], logprob=-2.217306), TopLogprob(token='85', bytes=[56, 53], logprob=-2.592508), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6427915), TopLogprob(token='1', bytes=[49], logprob=-2.6729124)])]"
prove,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Kimberly asks: Did Nicholas prove that Owen didn't shovel snow last winter? Question: Does Kimberly believe that Owen didn't shovel snow last winter?,Kimberly asks: Did Nicholas prove that Owen didn't shovel snow last winter?,Does Kimberly believe that Owen didn't shovel snow last winter?,Does Kimberly believe that Owen shoveled snow last winter?,0.75,-0.00013607845,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00013607845, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00013607845), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.666467), TopLogprob(token='1', bytes=[49], logprob=-9.669324), TopLogprob(token=' ', bytes=[32], logprob=-12.623059), TopLogprob(token='I', bytes=[73], logprob=-13.381686)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00044556602, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00044556602), TopLogprob(token='<|end|>', bytes=None, logprob=-7.7240477), TopLogprob(token='<|end|>', bytes=None, logprob=-14.122547), TopLogprob(token=',', bytes=[44], logprob=-14.270395), TopLogprob(token=' ', bytes=[32], logprob=-14.301381)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.9772905, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.9772905), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2157493), TopLogprob(token='20', bytes=[50, 48], logprob=-2.6623073), TopLogprob(token='25', bytes=[50, 53], logprob=-2.871059), TopLogprob(token='10', bytes=[49, 48], logprob=-2.8892474)])]"
reveal,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Scott asks: Did Melissa reveal that Owen didn't shovel snow last winter? Question: Does Scott believe that Owen didn't shovel snow last winter?,Scott asks: Did Melissa reveal that Owen didn't shovel snow last winter?,Does Scott believe that Owen didn't shovel snow last winter?,Does Scott believe that Owen shoveled snow last winter?,0.85,-0.00014168103,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014168103, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014168103), TopLogprob(token='1', bytes=[49], logprob=-9.278844), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.194724), TopLogprob(token='I', bytes=[73], logprob=-12.700753), TopLogprob(token=' ', bytes=[32], logprob=-12.905419)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00011272187, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00011272187), TopLogprob(token='<|end|>', bytes=None, logprob=-9.09679), TopLogprob(token=' ', bytes=[32], logprob=-15.523454), TopLogprob(token=',', bytes=[44], logprob=-15.960519), TopLogprob(token='<|end|>', bytes=None, logprob=-16.035887)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.6977528, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.6977528), TopLogprob(token='75', bytes=[55, 53], logprob=-1.8972787), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6504965), TopLogprob(token='90', bytes=[57, 48], logprob=-2.9457273), TopLogprob(token='80', bytes=[56, 48], logprob=-2.9867544)])]"
say,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Scott asks: Did Jason say that Owen didn't shovel snow last winter? Question: Does Scott believe that Owen didn't shovel snow last winter?,Scott asks: Did Jason say that Owen didn't shovel snow last winter?,Does Scott believe that Owen didn't shovel snow last winter?,Does Scott believe that Owen shoveled snow last winter?,0.75,-0.00015312091,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00015312091, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00015312091), TopLogprob(token='1', bytes=[49], logprob=-9.061681), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.4510565), TopLogprob(token=' ', bytes=[32], logprob=-12.74507), TopLogprob(token='I', bytes=[73], logprob=-13.419351)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0004007601, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0004007601), TopLogprob(token='<|end|>', bytes=None, logprob=-7.8313046), TopLogprob(token=' ', bytes=[32], logprob=-14.0482645), TopLogprob(token=',', bytes=[44], logprob=-14.157521), TopLogprob(token='\n', bytes=[10], logprob=-14.198655)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-2.20172, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-2.20172), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2372787), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4053733), TopLogprob(token='25', bytes=[50, 53], logprob=-2.69851), TopLogprob(token='15', bytes=[49, 53], logprob=-2.9688442)])]"
see,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Tyler asks: Did Rebecca see that Owen didn't shovel snow last winter? Question: Does Tyler believe that Owen didn't shovel snow last winter?,Tyler asks: Did Rebecca see that Owen didn't shovel snow last winter?,Does Tyler believe that Owen didn't shovel snow last winter?,Does Tyler believe that Owen shoveled snow last winter?,0.85,-0.00024335073,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00024335073, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00024335073), TopLogprob(token='1', bytes=[49], logprob=-8.437963), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.771785), TopLogprob(token=' ', bytes=[32], logprob=-13.074222), TopLogprob(token='I', bytes=[73], logprob=-13.111142)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.6060809e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.6060809e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.594037), TopLogprob(token=',', bytes=[44], logprob=-14.928675), TopLogprob(token=' ', bytes=[32], logprob=-15.630529), TopLogprob(token='<|end|>', bytes=None, logprob=-15.893678)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.4391102, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.4391102), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8239425), TopLogprob(token='8', bytes=[56], logprob=-1.9295772), TopLogprob(token='75', bytes=[55, 53], logprob=-2.05234), TopLogprob(token='9', bytes=[57], logprob=-2.5261807)])]"
suggest,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Betty asks: Did Sharon suggest that Owen didn't shovel snow last winter? Question: Does Betty believe that Owen didn't shovel snow last winter?,Betty asks: Did Sharon suggest that Owen didn't shovel snow last winter?,Does Betty believe that Owen didn't shovel snow last winter?,Does Betty believe that Owen shoveled snow last winter?,0.85,-0.0005295606,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005295606, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005295606), TopLogprob(token='1', bytes=[49], logprob=-7.706468), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.677379), TopLogprob(token=' ', bytes=[32], logprob=-11.869796), TopLogprob(token='I', bytes=[73], logprob=-12.289113)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00037192382, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00037192382), TopLogprob(token='<|end|>', bytes=None, logprob=-7.9064045), TopLogprob(token=' ', bytes=[32], logprob=-14.01629), TopLogprob(token='\n', bytes=[10], logprob=-14.098571), TopLogprob(token='<|end|>', bytes=None, logprob=-14.513898)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.3080494, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.3080494), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3608582), TopLogprob(token='10', bytes=[49, 48], logprob=-2.5308697), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5615895), TopLogprob(token='01', bytes=[48, 49], logprob=-2.8331788)])]"
think,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Scott asks: Does Gary think that Owen didn't shovel snow last winter? Question: Does Scott believe that Owen didn't shovel snow last winter?,Scott asks: Does Gary think that Owen didn't shovel snow last winter?,Does Scott believe that Owen didn't shovel snow last winter?,Does Scott believe that Owen shoveled snow last winter?,0.75,-0.00023846338,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00023846338, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00023846338), TopLogprob(token='1', bytes=[49], logprob=-9.105957), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.163891), TopLogprob(token='I', bytes=[73], logprob=-11.879742), TopLogprob(token=' ', bytes=[32], logprob=-12.143921)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00016396845, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00016396845), TopLogprob(token='<|end|>', bytes=None, logprob=-8.728664), TopLogprob(token='<|end|>', bytes=None, logprob=-14.522152), TopLogprob(token=' ', bytes=[32], logprob=-14.806816), TopLogprob(token=',', bytes=[44], logprob=-14.873122)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.9202925, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.9202925), TopLogprob(token='85', bytes=[56, 53], logprob=-2.1759667), TopLogprob(token='25', bytes=[50, 53], logprob=-2.8998208), TopLogprob(token='8', bytes=[56], logprob=-3.0745568), TopLogprob(token='15', bytes=[49, 53], logprob=-3.2317758)])]"
polar,not_p,low_prior,Owen,Owen lives in New Orleans.,Fact: Owen lives in New Orleans. Sentence: Lisa asks: Did Owen shovel snow last winter? Question: Does Lisa believe that Owen didn't shovel snow last winter?,Lisa asks: Did Owen shovel snow last winter?,Does Lisa believe that Owen didn't shovel snow last winter?,,0.00,-0.0011436724,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0011436724, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0011436724), TopLogprob(token='1', bytes=[49], logprob=-6.9658785), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.652823), TopLogprob(token=' ', bytes=[32], logprob=-12.034116), TopLogprob(token='I', bytes=[73], logprob=-12.173793)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008652746, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008652746), TopLogprob(token='<|end|>', bytes=None, logprob=-4.7550135), TopLogprob(token=' ', bytes=[32], logprob=-13.001306), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.526587), TopLogprob(token='\n', bytes=[10], logprob=-13.849769)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.5257313, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.5257313), TopLogprob(token='01', bytes=[48, 49], logprob=-1.6564705), TopLogprob(token='95', bytes=[57, 53], logprob=-1.7392113), TopLogprob(token='99', bytes=[57, 57], logprob=-2.5011036), TopLogprob(token='90', bytes=[57, 48], logprob=-2.885547)])]"
acknowledge,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Ashley asks: Did Rebecca acknowledge that Olivia doesn't sleep until noon? Question: Does Ashley believe that Olivia doesn't sleep until noon?,Ashley asks: Did Rebecca acknowledge that Olivia doesn't sleep until noon?,Does Ashley believe that Olivia doesn't sleep until noon?,Does Ashley believe that Olivia sleeps until noon?,0.20,-0.00015872349,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00015872349, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00015872349), TopLogprob(token='1', bytes=[49], logprob=-9.488743), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.557007), TopLogprob(token='I', bytes=[73], logprob=-12.343103), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.95183)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00048787234, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00048787234), TopLogprob(token='<|end|>', bytes=None, logprob=-7.6289687), TopLogprob(token=' ', bytes=[32], logprob=-14.506647), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.249869), TopLogprob(token='\n', bytes=[10], logprob=-15.358699)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.7841102, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.7841102), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8580962), TopLogprob(token='75', bytes=[55, 53], logprob=-2.433961), TopLogprob(token='25', bytes=[50, 53], logprob=-2.7059107), TopLogprob(token='85', bytes=[56, 53], logprob=-2.738803)])]"
admit,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Nancy asks: Did Rebecca admit that Olivia doesn't sleep until noon? Question: Does Nancy believe that Olivia doesn't sleep until noon?,Nancy asks: Did Rebecca admit that Olivia doesn't sleep until noon?,Does Nancy believe that Olivia doesn't sleep until noon?,Does Nancy believe that Olivia sleeps until noon?,0.01,-0.00020818933,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020818933, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020818933), TopLogprob(token='1', bytes=[49], logprob=-8.552366), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.6784725), TopLogprob(token=' ', bytes=[32], logprob=-12.455214), TopLogprob(token='I', bytes=[73], logprob=-14.137239)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0011286637, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0011286637), TopLogprob(token='<|end|>', bytes=None, logprob=-6.78976), TopLogprob(token=' ', bytes=[32], logprob=-13.770997), TopLogprob(token='\n', bytes=[10], logprob=-14.583502), TopLogprob(token=',', bytes=[44], logprob=-14.951992)]), ChatCompletionTokenLogprob(token='01', bytes=[48, 49], logprob=-2.262595, top_logprobs=[TopLogprob(token='01', bytes=[48, 49], logprob=-2.262595), TopLogprob(token='10', bytes=[49, 48], logprob=-2.4307582), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4712627), TopLogprob(token='95', bytes=[57, 53], logprob=-2.580426), TopLogprob(token='90', bytes=[57, 48], logprob=-2.869128)])]"
announce,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Betty asks: Did Jacob announce that Olivia doesn't sleep until noon? Question: Does Betty believe that Olivia doesn't sleep until noon?,Betty asks: Did Jacob announce that Olivia doesn't sleep until noon?,Does Betty believe that Olivia doesn't sleep until noon?,Does Betty believe that Olivia sleeps until noon?,0.10,-0.00020199074,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020199074, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020199074), TopLogprob(token='1', bytes=[49], logprob=-8.986738), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.6576), TopLogprob(token='I', bytes=[73], logprob=-12.379856), TopLogprob(token=' ', bytes=[32], logprob=-12.723042)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004184179, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004184179), TopLogprob(token='<|end|>', bytes=None, logprob=-5.479301), TopLogprob(token=' ', bytes=[32], logprob=-13.811638), TopLogprob(token='\n', bytes=[10], logprob=-14.577161), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.601809)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.2124029, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.2124029), TopLogprob(token='00', bytes=[48, 48], logprob=-1.8709513), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1389832), TopLogprob(token='01', bytes=[48, 49], logprob=-2.4689507), TopLogprob(token='05', bytes=[48, 53], logprob=-2.6216817)])]"
annoyed,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Donna asks: Is Michelle annoyed that Olivia doesn't sleep until noon? Question: Does Donna believe that Olivia doesn't sleep until noon?,Donna asks: Is Michelle annoyed that Olivia doesn't sleep until noon?,Does Donna believe that Olivia doesn't sleep until noon?,Does Donna believe that Olivia sleeps until noon?,0.20,-9.7583004e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.7583004e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.7583004e-05), TopLogprob(token='1', bytes=[49], logprob=-9.553768), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.876772), TopLogprob(token=' ', bytes=[32], logprob=-12.508366), TopLogprob(token='I', bytes=[73], logprob=-13.757614)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009624351, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009624351), TopLogprob(token='<|end|>', bytes=None, logprob=-6.948552), TopLogprob(token=' ', bytes=[32], logprob=-13.895233), TopLogprob(token='\n', bytes=[10], logprob=-15.172276), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-15.178554)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.8907466, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.8907466), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0322833), TopLogprob(token='2', bytes=[50], logprob=-2.0378318), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4894252), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6335845)])]"
