verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
reveal,not_p,high_prior,Emily,Emily has been saving for a year.,Fact: Emily has been saving for a year. Sentence: Karen asks: Did Melissa reveal that Emily didn't buy a car yesterday? Question: Is Karen certain that Emily didn't buy a car yesterday?,Karen asks: Did Melissa reveal that Emily didn't buy a car yesterday?,Is Karen certain that Emily didn't buy a car yesterday?,Is Karen certain that Emily bought a car yesterday?,0.20,-1.1399189124,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0004890497, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0004890497), TopLogprob(token='1', bytes=[49], logprob=-7.625489), TopLogprob(token=' ', bytes=[32], logprob=-14.250489), TopLogprob(token='-', bytes=[45], logprob=-16.000488), TopLogprob(token='#', bytes=[35], logprob=-17.250488)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019325627, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019325627), TopLogprob(token='<|end|>', bytes=None, logprob=-6.2519326), TopLogprob(token='<|end|>', bytes=None, logprob=-13.001932), TopLogprob(token=',', bytes=[44], logprob=-14.126932), TopLogprob(token='<|end|>', bytes=None, logprob=-16.001932)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1374973, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1374973), TopLogprob(token='30', bytes=[51, 48], logprob=-1.6374973), TopLogprob(token='2', bytes=[50], logprob=-2.0124974), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5124974), TopLogprob(token='3', bytes=[51], logprob=-2.7624974)])]"
say,not_p,high_prior,Emily,Emily has been saving for a year.,Fact: Emily has been saving for a year. Sentence: Lisa asks: Did Jacob say that Emily didn't buy a car yesterday? Question: Is Lisa certain that Emily didn't buy a car yesterday?,Lisa asks: Did Jacob say that Emily didn't buy a car yesterday?,Is Lisa certain that Emily didn't buy a car yesterday?,Is Lisa certain that Emily bought a car yesterday?,0.20,-1.1802620161,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0009133708, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0009133708), TopLogprob(token='1', bytes=[49], logprob=-7.000913), TopLogprob(token=' ', bytes=[32], logprob=-14.125914), TopLogprob(token='-', bytes=[45], logprob=-16.125914), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-16.250914)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0052394453, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0052394453), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552395), TopLogprob(token='<|end|>', bytes=None, logprob=-12.2552395), TopLogprob(token='<|end|>', bytes=None, logprob=-15.5052395), TopLogprob(token='\n', bytes=[10], logprob=-15.8802395)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.1741092, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.1741092), TopLogprob(token='10', bytes=[49, 48], logprob=-1.6741092), TopLogprob(token='2', bytes=[50], logprob=-2.0491092), TopLogprob(token='30', bytes=[51, 48], logprob=-2.2991092), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4241092)])]"
see,not_p,high_prior,Emily,Emily has been saving for a year.,Fact: Emily has been saving for a year. Sentence: Brian asks: Did Jonathan see that Emily didn't buy a car yesterday? Question: Is Brian certain that Emily didn't buy a car yesterday?,Brian asks: Did Jonathan see that Emily didn't buy a car yesterday?,Is Brian certain that Emily didn't buy a car yesterday?,Is Brian certain that Emily bought a car yesterday?,0.85,-1.2312795638,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.14267969, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.14267969), TopLogprob(token='1', bytes=[49], logprob=-2.0176797), TopLogprob(token=' ', bytes=[32], logprob=-12.642679), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.642679), TopLogprob(token='-', bytes=[45], logprob=-15.767679)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024782738, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024782738), TopLogprob(token='<|end|>', bytes=None, logprob=-6.002478), TopLogprob(token='<|end|>', bytes=None, logprob=-13.127479), TopLogprob(token=',', bytes=[44], logprob=-15.752479), TopLogprob(token='<|end|>', bytes=None, logprob=-16.252478)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.0861216, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.0861216), TopLogprob(token='90', bytes=[57, 48], logprob=-1.3361216), TopLogprob(token='80', bytes=[56, 48], logprob=-2.0861216), TopLogprob(token='9', bytes=[57], logprob=-2.4611216), TopLogprob(token='8', bytes=[56], logprob=-2.7111216)])]"
suggest,not_p,high_prior,Emily,Emily has been saving for a year.,Fact: Emily has been saving for a year. Sentence: Ashley asks: Did Jacob suggest that Emily didn't buy a car yesterday? Question: Is Ashley certain that Emily didn't buy a car yesterday?,Ashley asks: Did Jacob suggest that Emily didn't buy a car yesterday?,Is Ashley certain that Emily didn't buy a car yesterday?,Is Ashley certain that Emily bought a car yesterday?,0.20,-1.11325004928,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00018125297, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00018125297), TopLogprob(token='1', bytes=[49], logprob=-8.625181), TopLogprob(token=' ', bytes=[32], logprob=-14.000181), TopLogprob(token='-', bytes=[45], logprob=-15.750181), TopLogprob(token='#', bytes=[35], logprob=-16.625181)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00015979631, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00015979631), TopLogprob(token='<|end|>', bytes=None, logprob=-8.75016), TopLogprob(token=',', bytes=[44], logprob=-14.75016), TopLogprob(token='<|end|>', bytes=None, logprob=-15.37516), TopLogprob(token='\n', bytes=[10], logprob=-16.37516)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.112909, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.112909), TopLogprob(token='2', bytes=[50], logprob=-1.862909), TopLogprob(token='30', bytes=[51, 48], logprob=-1.862909), TopLogprob(token='10', bytes=[49, 48], logprob=-2.4879088), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6129088)])]"
think,not_p,high_prior,Emily,Emily has been saving for a year.,Fact: Emily has been saving for a year. Sentence: Nancy asks: Does Amanda think that Emily didn't buy a car yesterday? Question: Is Nancy certain that Emily didn't buy a car yesterday?,Nancy asks: Does Amanda think that Emily didn't buy a car yesterday?,Is Nancy certain that Emily didn't buy a car yesterday?,Is Nancy certain that Emily bought a car yesterday?,0.85,-1.4735326251899998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.008616819, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.008616819), TopLogprob(token='1', bytes=[49], logprob=-4.758617), TopLogprob(token=' ', bytes=[32], logprob=-13.883616), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-15.633616), TopLogprob(token='-', bytes=[45], logprob=-16.321117)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-9.710619e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-9.710619e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.250097), TopLogprob(token=',', bytes=[44], logprob=-14.750097), TopLogprob(token='<|end|>', bytes=None, logprob=-16.000097), TopLogprob(token=':', bytes=[58], logprob=-16.125097)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.4648187, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.4648187), TopLogprob(token='8', bytes=[56], logprob=-1.8398187), TopLogprob(token='75', bytes=[55, 53], logprob=-2.0898187), TopLogprob(token='80', bytes=[56, 48], logprob=-2.3398187), TopLogprob(token='2', bytes=[50], logprob=-2.5898187)])]"
polar,not_p,high_prior,Emily,Emily has been saving for a year.,Fact: Emily has been saving for a year. Sentence: Kathleen asks: Did Emily buy a car yesterday? Question: Is Kathleen certain that Emily didn't buy a car yesterday?,Kathleen asks: Did Emily buy a car yesterday?,Is Kathleen certain that Emily didn't buy a car yesterday?,,0.20,-1.2922512366099999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00026503115, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00026503115), TopLogprob(token='1', bytes=[49], logprob=-8.250265), TopLogprob(token=' ', bytes=[32], logprob=-13.125265), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.375265), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-15.625265)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00091550546, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00091550546), TopLogprob(token='<|end|>', bytes=None, logprob=-7.0009155), TopLogprob(token='<|end|>', bytes=None, logprob=-13.250916), TopLogprob(token=',', bytes=[44], logprob=-14.500916), TopLogprob(token='\n', bytes=[10], logprob=-15.750916)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.2910707, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.2910707), TopLogprob(token='30', bytes=[51, 48], logprob=-1.6660707), TopLogprob(token='2', bytes=[50], logprob=-2.2910707), TopLogprob(token='10', bytes=[49, 48], logprob=-2.5410707), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6660707)])]"
acknowledge,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Edward asks: Did Jeffrey acknowledge that Danny didn't eat the last cupcake? Question: Is Edward certain that Danny didn't eat the last cupcake?,Edward asks: Did Jeffrey acknowledge that Danny didn't eat the last cupcake?,Is Edward certain that Danny didn't eat the last cupcake?,Is Edward certain that Danny ate the last cupcake?,0.15,-1.9485051174,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0052363607, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0052363607), TopLogprob(token='1', bytes=[49], logprob=-5.255236), TopLogprob(token=' ', bytes=[32], logprob=-13.255237), TopLogprob(token='-', bytes=[45], logprob=-16.130236), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.505236)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0052420567, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0052420567), TopLogprob(token='<|end|>', bytes=None, logprob=-5.255242), TopLogprob(token='<|end|>', bytes=None, logprob=-12.005242), TopLogprob(token=',', bytes=[44], logprob=-14.630242), TopLogprob(token='<|end|>', bytes=None, logprob=-15.005242)]), ChatCompletionTokenLogprob(token='15', bytes=[49, 53], logprob=-1.9380267, top_logprobs=[TopLogprob(token='15', bytes=[49, 53], logprob=-1.9380267), TopLogprob(token='2', bytes=[50], logprob=-2.0630267), TopLogprob(token='20', bytes=[50, 48], logprob=-2.0630267), TopLogprob(token='30', bytes=[51, 48], logprob=-2.4380267), TopLogprob(token='10', bytes=[49, 48], logprob=-2.5630267)])]"
admit,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Tyler asks: Did Jeffrey admit that Danny didn't eat the last cupcake? Question: Is Tyler certain that Danny didn't eat the last cupcake?,Tyler asks: Did Jeffrey admit that Danny didn't eat the last cupcake?,Is Tyler certain that Danny didn't eat the last cupcake?,Is Tyler certain that Danny ate the last cupcake?,0.15,-2.1051534841999997,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0011730826, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0011730826), TopLogprob(token='1', bytes=[49], logprob=-6.751173), TopLogprob(token=' ', bytes=[32], logprob=-13.376173), TopLogprob(token='-', bytes=[45], logprob=-15.376173), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.438673)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0005547016, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0005547016), TopLogprob(token='<|end|>', bytes=None, logprob=-7.5005546), TopLogprob(token='<|end|>', bytes=None, logprob=-13.750555), TopLogprob(token='\n', bytes=[10], logprob=-15.750555), TopLogprob(token=',', bytes=[44], logprob=-16.500555)]), ChatCompletionTokenLogprob(token='15', bytes=[49, 53], logprob=-2.1034257, top_logprobs=[TopLogprob(token='15', bytes=[49, 53], logprob=-2.1034257), TopLogprob(token='10', bytes=[49, 48], logprob=-2.2284257), TopLogprob(token='12', bytes=[49, 50], logprob=-2.3534257), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3534257), TopLogprob(token='25', bytes=[50, 53], logprob=-2.8534257)])]"
announce,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Scott asks: Did Jacob announce that Danny didn't eat the last cupcake? Question: Is Scott certain that Danny didn't eat the last cupcake?,Scott asks: Did Jacob announce that Danny didn't eat the last cupcake?,Is Scott certain that Danny didn't eat the last cupcake?,Is Scott certain that Danny ate the last cupcake?,0.20,-1.6747042265299998,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0008061755, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0008061755), TopLogprob(token='1', bytes=[49], logprob=-7.1258063), TopLogprob(token=' ', bytes=[32], logprob=-13.750806), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.500807), TopLogprob(token='-', bytes=[45], logprob=-16.750807)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026205103, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026205103), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token='<|end|>', bytes=None, logprob=-14.750262), TopLogprob(token=',', bytes=[44], logprob=-15.750262), TopLogprob(token='<|end|>', bytes=None, logprob=-16.875261)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.673636, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.673636), TopLogprob(token='10', bytes=[49, 48], logprob=-2.048636), TopLogprob(token='15', bytes=[49, 53], logprob=-2.298636), TopLogprob(token='2', bytes=[50], logprob=-2.423636), TopLogprob(token='30', bytes=[51, 48], logprob=-2.423636)])]"
annoyed,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Cynthia asks: Is Laura annoyed that Danny didn't eat the last cupcake? Question: Is Cynthia certain that Danny didn't eat the last cupcake?,Cynthia asks: Is Laura annoyed that Danny didn't eat the last cupcake?,Is Cynthia certain that Danny didn't eat the last cupcake?,Is Cynthia certain that Danny ate the last cupcake?,0.85,-1.9111822378699999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.20141743, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.20141743), TopLogprob(token='1', bytes=[49], logprob=-1.7014174), TopLogprob(token=' ', bytes=[32], logprob=-13.201417), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.076417), TopLogprob(token='-', bytes=[45], logprob=-15.326417)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00033760787, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00033760787), TopLogprob(token='<|end|>', bytes=None, logprob=-8.000338), TopLogprob(token='<|end|>', bytes=None, logprob=-14.125338), TopLogprob(token=',', bytes=[44], logprob=-14.125338), TopLogprob(token=':', bytes=[58], logprob=-16.000338)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.7094272, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.7094272), TopLogprob(token='80', bytes=[56, 48], logprob=-1.9594272), TopLogprob(token='8', bytes=[56], logprob=-2.2094274), TopLogprob(token='90', bytes=[57, 48], logprob=-2.3344274), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3344274)])]"
right,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Dorothy asks: Is Sharon right that Danny didn't eat the last cupcake? Question: Is Dorothy certain that Danny didn't eat the last cupcake?,Dorothy asks: Is Sharon right that Danny didn't eat the last cupcake?,Is Dorothy certain that Danny didn't eat the last cupcake?,Is Dorothy certain that Danny ate the last cupcake?,0.20,-1.29980484353,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00049012253, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00049012253), TopLogprob(token='1', bytes=[49], logprob=-7.62549), TopLogprob(token=' ', bytes=[32], logprob=-13.87549), TopLogprob(token='-', bytes=[45], logprob=-15.37549), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.37549)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.003184721, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.003184721), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753185), TopLogprob(token='<|end|>', bytes=None, logprob=-12.628184), TopLogprob(token=',', bytes=[44], logprob=-14.378184), TopLogprob(token='<|end|>', bytes=None, logprob=-14.753184)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.29613, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.29613), TopLogprob(token='10', bytes=[49, 48], logprob=-1.54613), TopLogprob(token='2', bytes=[50], logprob=-2.04613), TopLogprob(token='15', bytes=[49, 53], logprob=-2.17113), TopLogprob(token='30', bytes=[51, 48], logprob=-2.67113)])]"
confess,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Betty asks: Did Emily confess that Danny didn't eat the last cupcake? Question: Is Betty certain that Danny didn't eat the last cupcake?,Betty asks: Did Emily confess that Danny didn't eat the last cupcake?,Is Betty certain that Danny didn't eat the last cupcake?,Is Betty certain that Danny ate the last cupcake?,0.20,-1.3974195091,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0024792238, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0024792238), TopLogprob(token='1', bytes=[49], logprob=-6.002479), TopLogprob(token=' ', bytes=[32], logprob=-13.37748), TopLogprob(token='-', bytes=[45], logprob=-14.87748), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.12748)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024789853, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024789853), TopLogprob(token='<|end|>', bytes=None, logprob=-6.002479), TopLogprob(token='<|end|>', bytes=None, logprob=-13.002479), TopLogprob(token=',', bytes=[44], logprob=-15.627479), TopLogprob(token='<|end|>', bytes=None, logprob=-15.627479)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.3924613, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.3924613), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8924613), TopLogprob(token='30', bytes=[51, 48], logprob=-2.0174613), TopLogprob(token='15', bytes=[49, 53], logprob=-2.3924613), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6424613)])]"
confirm,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Edward asks: Did Jeffrey confirm that Danny didn't eat the last cupcake? Question: Is Edward certain that Danny didn't eat the last cupcake?,Edward asks: Did Jeffrey confirm that Danny didn't eat the last cupcake?,Is Edward certain that Danny didn't eat the last cupcake?,Is Edward certain that Danny ate the last cupcake?,0.20,-1.48402392447,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00043198047, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00043198047), TopLogprob(token='1', bytes=[49], logprob=-7.750432), TopLogprob(token=' ', bytes=[32], logprob=-13.875432), TopLogprob(token='-', bytes=[45], logprob=-16.875431), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.875431)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.000554344, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.000554344), TopLogprob(token='<|end|>', bytes=None, logprob=-7.5005546), TopLogprob(token='<|end|>', bytes=None, logprob=-14.375554), TopLogprob(token=',', bytes=[44], logprob=-15.000554), TopLogprob(token='<|end|>', bytes=None, logprob=-16.500555)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.4830376, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.4830376), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8580376), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9830376), TopLogprob(token='2', bytes=[50], logprob=-2.6080375), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6080375)])]"
demonstrate,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Jennifer asks: Did Jacob demonstrate that Danny didn't eat the last cupcake? Question: Is Jennifer certain that Danny didn't eat the last cupcake?,Jennifer asks: Did Jacob demonstrate that Danny didn't eat the last cupcake?,Is Jennifer certain that Danny didn't eat the last cupcake?,Is Jennifer certain that Danny ate the last cupcake?,0.20,-1.26936661436,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0009143244, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0009143244), TopLogprob(token='1', bytes=[49], logprob=-7.000914), TopLogprob(token=' ', bytes=[32], logprob=-13.125915), TopLogprob(token='-', bytes=[45], logprob=-16.125914), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.250914)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00091348996, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00091348996), TopLogprob(token='<|end|>', bytes=None, logprob=-7.0009136), TopLogprob(token='<|end|>', bytes=None, logprob=-13.750914), TopLogprob(token=',', bytes=[44], logprob=-15.750914), TopLogprob(token='\n', bytes=[10], logprob=-15.750914)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.2675388, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.2675388), TopLogprob(token='10', bytes=[49, 48], logprob=-1.6425388), TopLogprob(token='15', bytes=[49, 53], logprob=-2.2675388), TopLogprob(token='30', bytes=[51, 48], logprob=-2.6425388), TopLogprob(token='25', bytes=[50, 53], logprob=-2.7675388)])]"
discover,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Betty asks: Did Nicholas discover that Danny didn't eat the last cupcake? Question: Is Betty certain that Danny didn't eat the last cupcake?,Betty asks: Did Nicholas discover that Danny didn't eat the last cupcake?,Is Betty certain that Danny didn't eat the last cupcake?,Is Betty certain that Danny ate the last cupcake?,0.2,-1.5079377093,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0052363607, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0052363607), TopLogprob(token='1', bytes=[49], logprob=-5.255236), TopLogprob(token=' ', bytes=[32], logprob=-13.255237), TopLogprob(token='-', bytes=[45], logprob=-16.005236), TopLogprob(token='\t', bytes=[9], logprob=-16.567736)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0052375486, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0052375486), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552376), TopLogprob(token='<|end|>', bytes=None, logprob=-13.005238), TopLogprob(token='<|end|>', bytes=None, logprob=-14.630238), TopLogprob(token=',', bytes=[44], logprob=-15.130238)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.4974638, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.4974638), TopLogprob(token='20', bytes=[50, 48], logprob=-1.6224638), TopLogprob(token='3', bytes=[51], logprob=-2.3724637), TopLogprob(token='30', bytes=[51, 48], logprob=-2.3724637), TopLogprob(token='10', bytes=[49, 48], logprob=-2.4974637)])]"
establish,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Cynthia asks: Did Stephanie establish that Danny didn't eat the last cupcake? Question: Is Cynthia certain that Danny didn't eat the last cupcake?,Cynthia asks: Did Stephanie establish that Danny didn't eat the last cupcake?,Is Cynthia certain that Danny didn't eat the last cupcake?,Is Cynthia certain that Danny ate the last cupcake?,0.10,-1.5674029872800002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020640128, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020640128), TopLogprob(token='1', bytes=[49], logprob=-8.500206), TopLogprob(token=' ', bytes=[32], logprob=-13.000206), TopLogprob(token='-', bytes=[45], logprob=-16.625206), TopLogprob(token='\t', bytes=[9], logprob=-16.625206)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.001506886, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.001506886), TopLogprob(token='<|end|>', bytes=None, logprob=-6.501507), TopLogprob(token='<|end|>', bytes=None, logprob=-12.751507), TopLogprob(token=',', bytes=[44], logprob=-15.376507), TopLogprob(token='\n', bytes=[10], logprob=-15.376507)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.5656897, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.5656897), TopLogprob(token='00', bytes=[48, 48], logprob=-1.8156897), TopLogprob(token='20', bytes=[50, 48], logprob=-1.9406897), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6906896), TopLogprob(token='<|end|>', bytes=None, logprob=-2.6906896)])]"
hear,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Christopher asks: Did Nicholas hear that Danny didn't eat the last cupcake? Question: Is Christopher certain that Danny didn't eat the last cupcake?,Christopher asks: Did Nicholas hear that Danny didn't eat the last cupcake?,Is Christopher certain that Danny didn't eat the last cupcake?,Is Christopher certain that Danny ate the last cupcake?,0.00,-1.437486269416,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.7821416e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.7821416e-05), TopLogprob(token='1', bytes=[49], logprob=-9.250098), TopLogprob(token=' ', bytes=[32], logprob=-13.875098), TopLogprob(token='-', bytes=[45], logprob=-16.000097), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.500097)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008624148, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008624148), TopLogprob(token='<|end|>', bytes=None, logprob=-4.758624), TopLogprob(token='<|end|>', bytes=None, logprob=-11.758624), TopLogprob(token='<|end|>', bytes=None, logprob=-14.883624), TopLogprob(token=',', bytes=[44], logprob=-15.008624)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.4287643, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.4287643), TopLogprob(token='20', bytes=[50, 48], logprob=-1.9287643), TopLogprob(token='10', bytes=[49, 48], logprob=-2.1787643), TopLogprob(token='2', bytes=[50], logprob=-2.3037643), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6787643)])]"
